root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Ground Duels won,Blocks,Leftside Passes,Shots On Target ( inc goals ),Total Tackles,Corners Won,Total Fouls Conceded,Foul Attempted Tackle,Unsuccessful Launches,Total Losses Of Possession,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Long Passes,Total Clearances,Touches,Rightside Passes,Unsuccessful Short Passes,Successful Crosses & Corners,Appearances,Successful Lay-offs,Tackles Lost,Successful Crosses open play,Forward Passes,Throw Ins to Own Player,Aerial Duels lost,Penalty Goals Conceded,Goals Conceded,Unsuccessful Dribbles,Goals Conceded Inside Box,Handballs conceded,Unsuccessful Passes Own Half,Interceptions,Ground Duels lost,Duels,Ground Duels,Open Play Passes,Index,Clean Sheets,Key Passes (Attempt Assists),Successful Fifty Fifty,Successful Short Passes,Unsuccessful Passes Opposition Half,Starts,Fifty Fifty,Successful Dribbles,Recoveries,Tackles Won,Duels lost,Successful Passes Opposition Half,Successful Passes Own Half,Times Tackled,Duels won,PutThrough/Blocked Distribution,Blocked Shots,Yellow Cards,Throw Ins to Opposition Player,Backward Passes,Overruns,Unsuccessful Long Passes,Total Shots,Aerial Duels,Goals Conceded Outside Box,Total Touches In Opposition Box,Shots Off Target (inc woodwork),Time Played,Total Unsuccessful Passes ( Excl Crosses & Corners ),PutThrough/Blocked Distribution Won,Unsuccessful Crosses open play,Substitute Off,Aerial Duels won,Total Passes,Unsuccessful Crosses & Corners,Games Played,Total Fouls Won,Substitute On,Winning Goal,Successful Launches,Offsides,Corners Taken (incl short corners),Unsuccessful Corners into Box,Penalties Conceded,Successful Corners into Box,Attempts from Set Pieces,Hit Woodwork,Goals from Inside Box,Goals,Assists (Intentional),Second Goal Assists,Left Foot Goals,Goal Assists,Home Goals,Away Goals,Foul Won Penalty,Unsuccessful lay-offs,Through balls,Right Foot Goals,Goals from Outside Box,Total Red Cards,Straight Red Cards,Own Goal Scored,Saves Made from Outside Box,Catches,Saves Made from Inside Box,Penalties Faced,Goal Kicks,Penalties Saved,Punches,Goalkeeper Smother,Drops,Saves made - parried,GK Successful Distribution,Saves from Penalty,Saves made - caught,Saves Made,GK Unsuccessful Distribution,Headed Goals,Set Pieces Goals,Red Cards - 2nd Yellow,Clearances Off the Line,Penalties Taken,Penalty Goals,Last Man Tackle,Crosses not Claimed,Penalties Off Target,Last Player Tackle,Other Goals,Carries,Progressive Carries,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Final Third Touches,Goals Openplay
testeo_ligas_europa,Italy_Serie_A,2021-2022,AS Roma,AS_Roma,4cu8rbv55v6f6jiq50c4xatqs,E. Bove,Midfielder,52,5.0,,8.0,1.0,1.0,,1.0,1.0,,10.0,26.0,28.0,2.0,,48.0,9.0,4.0,1.0,11.0,,,1.0,11.0,,3.0,,,,,,2.0,1.0,3.0,11.0,8.0,31.0,100.0,,,,26.0,4.0,,2.0,1.0,4.0,1.0,6.0,21.0,8.0,,5.0,1.0,,,,5.0,,1.0,1.0,3.0,,2.0,,63.0,5.0,1.0,1.0,,,33.0,1.0,11.0,3.0,11.0,0.0,,,,,,,,,1.0,1.0,,,,,1.0,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Italy_Serie_A,2021-2022,AS Roma,AS_Roma,dhs8pujk55ewcis7y5alchu22,R. Calafiori,Defender,13,8.0,1.0,1.0,,6.0,,7.0,4.0,4.0,33.0,58.0,58.0,2.0,5.0,139.0,28.0,16.0,1.0,9.0,,2.0,1.0,38.0,17.0,2.0,,6.0,2.0,4.0,,10.0,5.0,14.0,26.0,22.0,81.0,48.0,,,6.0,56.0,15.0,3.0,8.0,2.0,10.0,4.0,16.0,30.0,29.0,2.0,10.0,9.0,,3.0,2.0,14.0,,7.0,1.0,4.0,2.0,3.0,1.0,250.0,23.0,4.0,2.0,3.0,2.0,81.0,2.0,9.0,,6.0,0.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Italy_Serie_A,2021-2022,AS Roma,AS_Roma,2692wwt1guis8gm2ajkkj2jje,Daniel Fuzato,Goalkeeper,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Italy_Serie_A,2021-2022,AS Roma,AS_Roma,1ftejgsl4hho40cceqne1hcyd,B. Cristante,Midfielder,4,116.0,5.0,455.0,5.0,79.0,8.0,40.0,26.0,40.0,376.0,1408.0,1473.0,144.0,43.0,2187.0,538.0,209.0,4.0,34.0,7.0,40.0,4.0,656.0,7.0,61.0,4.0,36.0,7.0,28.0,,85.0,40.0,94.0,358.0,210.0,1720.0,48.0,10.0,24.0,41.0,1329.0,243.0,29.0,80.0,23.0,190.0,39.0,155.0,831.0,646.0,22.0,203.0,44.0,15.0,9.0,1.0,142.0,1.0,109.0,25.0,148.0,8.0,42.0,20.0,2673.0,318.0,26.0,10.0,2.0,87.0,1791.0,10.0,34.0,14.0,5.0,0.0,11.0,1.0,,,1.0,,,3.0,2.0,2.0,,,1.0,,1.0,1.0,,,3.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Italy_Serie_A,2021-2022,AS Roma,AS_Roma,14cbkgi3dk03rslbdb3kfr8fe,E. Darboe,Midfielder,55,1.0,,10.0,,1.0,,1.0,1.0,,3.0,36.0,38.0,2.0,,45.0,20.0,2.0,,1.0,,,,6.0,,,,,,,,1.0,1.0,1.0,2.0,2.0,38.0,47.0,,,2.0,36.0,1.0,1.0,2.0,,2.0,1.0,1.0,19.0,19.0,,1.0,,,,,4.0,,,1.0,,,1.0,1.0,64.0,2.0,,,1.0,,40.0,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Italy_Serie_A,2021-2022,AS Roma,AS_Roma,143brmwsfow8o0svtdq98tiw9,A. Diawara,Midfielder,42,8.0,,14.0,,7.0,,5.0,5.0,5.0,15.0,53.0,55.0,3.0,1.0,84.0,18.0,8.0,,4.0,1.0,5.0,,23.0,1.0,,,1.0,,,,8.0,,7.0,16.0,15.0,68.0,89.0,1.0,1.0,3.0,52.0,7.0,2.0,4.0,1.0,12.0,2.0,7.0,22.0,33.0,,9.0,3.0,,,,15.0,,7.0,1.0,1.0,1.0,,1.0,168.0,15.0,2.0,,1.0,1.0,70.0,,4.0,,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Italy_Serie_A,2021-2022,AS Roma,AS_Roma,a1iz91ed6hus61yhhk2r0vkd1,S. El Shaarawy,Forward,92,45.0,2.0,31.0,13.0,13.0,12.0,8.0,7.0,2.0,158.0,431.0,436.0,30.0,6.0,774.0,231.0,70.0,3.0,27.0,6.0,5.0,3.0,141.0,43.0,15.0,1.0,14.0,19.0,11.0,,11.0,11.0,42.0,116.0,87.0,513.0,100.0,1.0,31.0,18.0,406.0,86.0,8.0,34.0,20.0,63.0,8.0,57.0,258.0,181.0,32.0,59.0,19.0,8.0,1.0,3.0,115.0,3.0,12.0,31.0,29.0,3.0,64.0,18.0,1046.0,82.0,8.0,15.0,7.0,14.0,518.0,15.0,27.0,12.0,19.0,1.0,6.0,3.0,,,,,1.0,,3.0,3.0,,,,,2.0,1.0,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Italy_Serie_A,2021-2022,AS Roma,AS_Roma,ab4kuqa33849h6z77ksuqhdk9,Ibañez,Defender,3,112.0,7.0,453.0,6.0,54.0,1.0,47.0,29.0,55.0,299.0,1590.0,1655.0,115.0,96.0,2363.0,645.0,126.0,1.0,34.0,,22.0,1.0,692.0,35.0,38.0,5.0,39.0,6.0,30.0,,98.0,62.0,80.0,291.0,192.0,1825.0,63.0,11.0,10.0,52.0,1540.0,141.0,32.0,83.0,10.0,201.0,32.0,118.0,534.0,1122.0,18.0,173.0,27.0,3.0,9.0,6.0,102.0,1.0,111.0,17.0,99.0,9.0,37.0,11.0,2888.0,237.0,19.0,2.0,,61.0,1892.0,2.0,34.0,48.0,2.0,0.0,14.0,1.0,,,2.0,,,,3.0,3.0,,,,,1.0,2.0,,,1.0,,,,,,,,,,3.0,,,,,,2.0,,,,1.0,3.0,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Italy_Serie_A,2021-2022,AS Roma,AS_Roma,8lgsqmwavspz4fv7t11rb6j9,R. Karsdorp,Defender,2,79.0,5.0,640.0,1.0,53.0,20.0,27.0,19.0,14.0,409.0,1182.0,1196.0,97.0,23.0,2067.0,32.0,180.0,29.0,36.0,1.0,15.0,29.0,436.0,241.0,12.0,5.0,34.0,10.0,27.0,1.0,67.0,34.0,66.0,162.0,145.0,1423.0,45.0,10.0,41.0,35.0,1099.0,249.0,32.0,68.0,13.0,179.0,38.0,78.0,588.0,637.0,18.0,84.0,50.0,,7.0,25.0,330.0,7.0,62.0,2.0,17.0,7.0,41.0,1.0,2889.0,242.0,17.0,74.0,10.0,5.0,1438.0,74.0,36.0,13.0,4.0,0.0,1.0,,,,1.0,,,,,,2.0,,,2.0,,,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
testeo_ligas_europa,Italy_Serie_A,2021-2022,AS Roma,AS_Roma,cfdkix38vfxiwso180akwv76c,D. Keramitsis,Defender,60,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Italy_Serie_A,2021-2022,AS Roma,AS_Roma,cddggachzf198p1yhq9owtofd,M. Kumbulla,Defender,24,33.0,8.0,153.0,3.0,21.0,3.0,22.0,10.0,11.0,97.0,534.0,543.0,39.0,26.0,754.0,235.0,60.0,1.0,17.0,,8.0,1.0,211.0,,14.0,1.0,11.0,,9.0,1.0,41.0,16.0,30.0,99.0,63.0,622.0,100.0,6.0,3.0,11.0,504.0,48.0,13.0,31.0,1.0,65.0,13.0,44.0,132.0,412.0,2.0,55.0,22.0,2.0,6.0,,32.0,,28.0,5.0,36.0,2.0,9.0,2.0,1028.0,88.0,9.0,1.0,5.0,22.0,631.0,1.0,17.0,11.0,4.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Italy_Serie_A,2021-2022,AS Roma,AS_Roma,dzsd79k6345s9105mb2r4fqol,A. Maitland-Niles,Midfielder,15,15.0,,68.0,2.0,8.0,2.0,6.0,4.0,4.0,92.0,181.0,183.0,13.0,3.0,388.0,34.0,39.0,4.0,8.0,,2.0,4.0,87.0,62.0,1.0,,8.0,4.0,7.0,1.0,19.0,6.0,21.0,45.0,36.0,231.0,26.0,,5.0,8.0,170.0,52.0,7.0,11.0,6.0,42.0,6.0,22.0,87.0,100.0,7.0,23.0,15.0,1.0,,5.0,44.0,1.0,11.0,2.0,9.0,1.0,7.0,,491.0,50.0,7.0,21.0,6.0,8.0,233.0,21.0,8.0,1.0,1.0,0.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Italy_Serie_A,2021-2022,AS Roma,AS_Roma,6fttn5mk6n1lstqt0dl5xzn4l,G. Mancini,Defender,23,60.0,19.0,689.0,6.0,41.0,8.0,59.0,25.0,41.0,302.0,1480.0,1523.0,108.0,66.0,2105.0,330.0,133.0,2.0,33.0,1.0,16.0,2.0,686.0,8.0,34.0,5.0,35.0,1.0,28.0,,94.0,39.0,74.0,238.0,134.0,1743.0,48.0,13.0,6.0,39.0,1415.0,187.0,33.0,72.0,4.0,129.0,25.0,108.0,488.0,1037.0,4.0,130.0,32.0,3.0,14.0,,86.0,1.0,135.0,21.0,104.0,7.0,40.0,15.0,2882.0,268.0,19.0,13.0,5.0,70.0,1791.0,13.0,33.0,15.0,,0.0,11.0,1.0,,,1.0,,,,,,,,,,,,,,3.0,,,1.0,,,,,,,6.0,,,,,,6.0,,,,,,,1.0,2.0,,,,,,,,,,,,,,
testeo_ligas_europa,Italy_Serie_A,2021-2022,AS Roma,AS_Roma,4vtloki4bjyxkwqvvybnaamfo,D. Mastrantonio,Goalkeeper,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Italy_Serie_A,2021-2022,AS Roma,AS_Roma,52e2ogoex674bz6pcwluapdxx,Borja Mayoral,Forward,21,3.0,,7.0,,,1.0,,,,18.0,26.0,26.0,1.0,,50.0,14.0,9.0,,5.0,1.0,,,3.0,,,,,3.0,,,2.0,,3.0,6.0,6.0,36.0,63.0,,,3.0,25.0,11.0,1.0,4.0,1.0,4.0,,3.0,17.0,9.0,3.0,3.0,2.0,1.0,,,12.0,,1.0,,,,4.0,,94.0,10.0,,2.0,1.0,,36.0,3.0,5.0,2.0,4.0,0.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Italy_Serie_A,2021-2022,AS Roma,AS_Roma,ataq92vho6o4euh045am8cbo4,F. Missori,Defender,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Italy_Serie_A,2021-2022,AS Roma,AS_Roma,1xscywgyfqisqexmpfvbf9g45,H. Mkhitaryan,Midfielder,77,128.0,2.0,250.0,16.0,45.0,21.0,41.0,31.0,4.0,324.0,924.0,938.0,51.0,25.0,1612.0,357.0,156.0,11.0,31.0,18.0,16.0,10.0,278.0,10.0,15.0,1.0,28.0,22.0,21.0,1.0,40.0,22.0,124.0,282.0,252.0,1091.0,61.0,8.0,35.0,41.0,887.0,162.0,29.0,80.0,34.0,195.0,29.0,139.0,577.0,372.0,49.0,143.0,59.0,17.0,2.0,2.0,220.0,8.0,11.0,38.0,30.0,7.0,70.0,22.0,2500.0,167.0,31.0,27.0,10.0,15.0,1105.0,35.0,31.0,51.0,2.0,1.0,2.0,5.0,7.0,6.0,,1.0,,2.0,4.0,5.0,5.0,1.0,1.0,6.0,3.0,2.0,1.0,1.0,8.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
testeo_ligas_europa,Italy_Serie_A,2021-2022,AS Roma,AS_Roma,eu2govzm2jf93sfns50ik3e38,M. Ndiaye,Defender,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Italy_Serie_A,2021-2022,AS Roma,AS_Roma,3wyqo8jkjt41b45ui1vadl2qc,Jan Oliveras,Defender,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Italy_Serie_A,2021-2022,AS Roma,AS_Roma,57bin6he6kbdo2bs4i78z2k0l,L. Pellegrini,Midfielder,7,127.0,1.0,183.0,31.0,35.0,40.0,46.0,31.0,6.0,472.0,674.0,715.0,54.0,19.0,1600.0,233.0,173.0,56.0,28.0,14.0,21.0,10.0,323.0,5.0,27.0,5.0,30.0,48.0,26.0,,36.0,27.0,161.0,332.0,288.0,871.0,70.0,4.0,63.0,43.0,661.0,285.0,27.0,90.0,43.0,126.0,14.0,188.0,533.0,238.0,72.0,144.0,60.0,31.0,6.0,2.0,181.0,6.0,32.0,61.0,44.0,4.0,124.0,30.0,2298.0,205.0,28.0,34.0,11.0,17.0,920.0,116.0,28.0,49.0,1.0,3.0,2.0,9.0,100.0,60.0,,35.0,11.0,6.0,6.0,9.0,3.0,,1.0,5.0,3.0,6.0,,2.0,6.0,8.0,3.0,1.0,,,,,,,,,,,,,,,,,,,3.0,1.0,,3.0,2.0,,,,,,,,,,,,
testeo_ligas_europa,Italy_Serie_A,2021-2022,AS Roma,AS_Roma,64h0x8sur55l07oaiuog4v2z9,Carles Pérez,Forward,11,26.0,,88.0,8.0,8.0,8.0,13.0,9.0,1.0,74.0,188.0,192.0,8.0,1.0,364.0,32.0,25.0,7.0,19.0,3.0,5.0,,38.0,6.0,10.0,,2.0,9.0,2.0,1.0,2.0,2.0,41.0,77.0,67.0,214.0,100.0,,14.0,7.0,184.0,36.0,3.0,18.0,11.0,20.0,3.0,51.0,152.0,47.0,20.0,26.0,16.0,14.0,2.0,1.0,60.0,,1.0,13.0,10.0,,31.0,5.0,542.0,26.0,10.0,7.0,4.0,,218.0,12.0,19.0,7.0,16.0,0.0,,,15.0,5.0,,8.0,1.0,,,1.0,,,1.0,1.0,1.0,0.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Italy_Serie_A,2021-2022,AS Roma,AS_Roma,ejs1qhco2e3ua8h98sdnapd5h,Sérgio Oliveira,Midfielder,27,60.0,,100.0,6.0,27.0,5.0,12.0,11.0,5.0,125.0,356.0,382.0,30.0,6.0,645.0,134.0,58.0,12.0,14.0,10.0,13.0,1.0,130.0,,6.0,2.0,13.0,7.0,10.0,,23.0,10.0,44.0,118.0,104.0,433.0,47.0,1.0,14.0,14.0,352.0,74.0,13.0,30.0,8.0,64.0,14.0,50.0,187.0,207.0,17.0,68.0,18.0,3.0,5.0,,95.0,,19.0,9.0,14.0,3.0,10.0,3.0,898.0,77.0,13.0,8.0,11.0,8.0,459.0,20.0,14.0,25.0,1.0,2.0,6.0,,19.0,6.0,,11.0,2.0,,2.0,2.0,,,,1.0,1.0,1.0,,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,
testeo_ligas_europa,Italy_Serie_A,2021-2022,AS Roma,AS_Roma,e2z19y8is5m24brpa3gzn02qx,B. Reynolds,Defender,19,,,1.0,,,,,,,,1.0,1.0,,1.0,4.0,,,,1.0,,,,,1.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,1.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Italy_Serie_A,2021-2022,AS Roma,AS_Roma,a21winmltx1h9oiwqtfditkut,E. Shomurodov,Forward,14,14.0,,58.0,12.0,5.0,7.0,16.0,8.0,,123.0,144.0,148.0,1.0,5.0,365.0,60.0,60.0,2.0,28.0,5.0,1.0,2.0,45.0,2.0,33.0,1.0,14.0,9.0,12.0,1.0,9.0,2.0,49.0,118.0,63.0,205.0,77.0,,16.0,24.0,147.0,61.0,5.0,39.0,3.0,28.0,4.0,82.0,107.0,43.0,25.0,36.0,17.0,8.0,2.0,1.0,46.0,3.0,1.0,23.0,55.0,2.0,71.0,11.0,765.0,61.0,8.0,9.0,4.0,22.0,209.0,9.0,28.0,6.0,23.0,0.0,,4.0,,,,,,,3.0,3.0,3.0,,,4.0,2.0,1.0,,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Italy_Serie_A,2021-2022,AS Roma,AS_Roma,7o9bkf7no8wz167ingslfimdx,C. Smalling,Defender,6,55.0,24.0,439.0,3.0,36.0,3.0,9.0,6.0,30.0,129.0,907.0,929.0,46.0,88.0,1300.0,322.0,67.0,,27.0,,13.0,,250.0,3.0,13.0,3.0,28.0,1.0,22.0,,44.0,26.0,18.0,136.0,73.0,1018.0,100.0,6.0,2.0,23.0,883.0,73.0,23.0,44.0,3.0,106.0,23.0,31.0,216.0,713.0,2.0,105.0,13.0,3.0,,2.0,33.0,,48.0,7.0,63.0,6.0,23.0,4.0,2087.0,115.0,8.0,2.0,2.0,50.0,1044.0,2.0,27.0,17.0,4.0,2.0,10.0,,,,,,,,3.0,3.0,,,,,2.0,1.0,,,,2.0,,,,1.0,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Italy_Serie_A,2021-2022,AS Roma,AS_Roma,9ka7y81b5kst146mhq7mom5ed,L. Spinazzola,Defender,37,3.0,1.0,2.0,,,,1.0,1.0,,21.0,46.0,46.0,4.0,2.0,96.0,23.0,5.0,2.0,3.0,,,2.0,16.0,15.0,1.0,,1.0,5.0,1.0,,2.0,,9.0,13.0,12.0,54.0,100.0,,1.0,1.0,42.0,8.0,2.0,2.0,3.0,8.0,,10.0,22.0,26.0,7.0,3.0,5.0,1.0,1.0,,13.0,,3.0,1.0,1.0,,3.0,1.0,128.0,8.0,3.0,2.0,2.0,,54.0,2.0,3.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Italy_Serie_A,2021-2022,AS Roma,AS_Roma,bqokrpmzy2l5xyn2rgzxotzpw,F. Tripi,Defender,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Italy_Serie_A,2021-2022,AS Roma,AS_Roma,5fbnkkf1saix4lonwx1i9k7o5,J. Veretout,Midfielder,17,70.0,1.0,327.0,11.0,34.0,11.0,18.0,13.0,19.0,267.0,1143.0,1176.0,99.0,22.0,1674.0,474.0,118.0,35.0,36.0,13.0,9.0,3.0,320.0,4.0,12.0,4.0,29.0,5.0,23.0,2.0,41.0,27.0,56.0,154.0,126.0,1290.0,47.0,5.0,47.0,32.0,1077.0,181.0,26.0,57.0,14.0,147.0,25.0,68.0,701.0,510.0,16.0,86.0,23.0,7.0,6.0,1.0,210.0,2.0,37.0,22.0,28.0,6.0,31.0,11.0,2321.0,155.0,11.0,23.0,17.0,16.0,1331.0,67.0,36.0,22.0,10.0,1.0,8.0,1.0,69.0,41.0,,25.0,3.0,,4.0,4.0,7.0,1.0,1.0,8.0,2.0,2.0,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,
testeo_ligas_europa,Italy_Serie_A,2021-2022,AS Roma,AS_Roma,bh4a2zneilpvi1t7etuhkfl61,Gonzalo Villar,Midfielder,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Italy_Serie_A,2021-2022,AS Roma,AS_Roma,8u46wgn2upd99tmmchxuw1gbt,M. Viña,Defender,17,80.0,3.0,18.0,3.0,46.0,10.0,9.0,6.0,24.0,233.0,502.0,519.0,27.0,27.0,1108.0,231.0,91.0,8.0,26.0,,16.0,8.0,298.0,131.0,21.0,2.0,24.0,15.0,19.0,1.0,59.0,25.0,58.0,176.0,138.0,639.0,34.0,3.0,10.0,25.0,492.0,105.0,18.0,39.0,14.0,100.0,30.0,79.0,253.0,274.0,21.0,97.0,40.0,4.0,2.0,15.0,109.0,,46.0,8.0,38.0,5.0,26.0,5.0,1564.0,137.0,23.0,26.0,9.0,17.0,656.0,27.0,26.0,20.0,8.0,0.0,5.0,2.0,,,,,,,,,1.0,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Italy_Serie_A,2021-2022,AS Roma,AS_Roma,bh9jia8qgkhpm5xn82bx0hhck,C. Volpato,Midfielder,62,3.0,,13.0,1.0,1.0,1.0,1.0,,,10.0,20.0,20.0,1.0,,34.0,4.0,3.0,,3.0,,,,6.0,,2.0,,,1.0,,,,,3.0,8.0,6.0,24.0,100.0,,1.0,2.0,19.0,6.0,,2.0,1.0,3.0,1.0,5.0,16.0,4.0,2.0,3.0,1.0,,,,1.0,,1.0,1.0,2.0,,7.0,,36.0,4.0,,2.0,,,24.0,2.0,3.0,1.0,3.0,0.0,1.0,,,,,,,,1.0,1.0,,,1.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Italy_Serie_A,2021-2022,AS Roma,AS_Roma,du4ciqofpkn3nei5q3huwlnje,N. Zalewski,Midfielder,59,67.0,1.0,13.0,4.0,32.0,11.0,9.0,7.0,19.0,150.0,303.0,315.0,24.0,2.0,687.0,175.0,41.0,6.0,16.0,1.0,13.0,3.0,126.0,76.0,10.0,2.0,7.0,15.0,6.0,,25.0,16.0,45.0,124.0,112.0,377.0,100.0,,10.0,9.0,291.0,75.0,9.0,20.0,15.0,66.0,19.0,55.0,123.0,198.0,22.0,69.0,27.0,5.0,1.0,8.0,76.0,2.0,34.0,4.0,12.0,1.0,13.0,,799.0,75.0,17.0,20.0,9.0,2.0,390.0,25.0,16.0,20.0,7.0,0.0,3.0,1.0,7.0,4.0,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Italy_Serie_A,2021-2022,AS Roma,AS_Roma,eu4xivu8i6yla9fcnuncx1ucp,N. Zaniolo,Midfielder,22,142.0,,200.0,20.0,24.0,26.0,52.0,17.0,,384.0,337.0,342.0,30.0,5.0,1055.0,46.0,95.0,11.0,28.0,14.0,9.0,5.0,108.0,3.0,23.0,3.0,24.0,58.0,17.0,7.0,18.0,7.0,177.0,362.0,319.0,440.0,57.0,3.0,26.0,36.0,312.0,141.0,23.0,90.0,56.0,80.0,15.0,200.0,254.0,99.0,111.0,162.0,48.0,27.0,10.0,2.0,91.0,11.0,8.0,43.0,43.0,7.0,109.0,23.0,1984.0,103.0,19.0,41.0,13.0,20.0,445.0,56.0,28.0,63.0,5.0,1.0,,10.0,20.0,15.0,,5.0,,2.0,2.0,2.0,1.0,,2.0,2.0,0.0,2.0,3.0,2.0,2.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
