liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocks,Carries,Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Games Played,Goals Conceded,Goals Conceded Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Interceptions,Key Passes (Attempt Assists),Open Play Passes,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Created,Starts,Substitute Off,Substitute On,Successful Crosses & Corners,Successful Crosses open play,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Throw Ins to Opposition Player,Throw Ins to Own Player,Time Played,Times Tackled,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Winning Goal,Hit Woodwork,Leftside Passes,Offsides,Shots Off Target (inc woodwork),Successful Dribbles,Total Shots,Total Touches In Opposition Box,Unsuccessful lay-offs,Blocked Shots,Clean Sheets,Corners Taken (incl short corners),Goals,Goals Conceded Outside Box,Goals Openplay,Goals from Inside Box,Left Foot Goals,Overruns,Right Foot Goals,Shots On Target ( inc goals ),Successful Corners into Box,Successful Launches,Successful Lay-offs,Through balls,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Unsuccessful Corners into Box,Yellow Cards,Home Goals,Away Goals,Handballs conceded,Headed Goals,Last Player Tackle,Penalties Conceded,Penalty Goals Conceded,Total Big Chances Saved,Assists (Intentional),Goal Assists,Attempts from Set Pieces,Clearances Off the Line,Foul Won Penalty,Goals from Outside Box,Penalties Taken,Penalty Goals,Straight Red Cards,Total Red Cards,Direct Setpiece Goals,Set Pieces Goals,GK Successful Distribution,Goal Kicks,Own Goal Scored,GK Unsuccessful Distribution,Red Cards - 2nd Yellow,Catches,Penalties Faced,Penalties Saved,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves from Penalty,Saves made - caught,Saves made - parried,Penalties Off Target,Drops,Goalkeeper Smother,Second Goal Assists,Other Goals,Crosses not Claimed
Italy_Serie_A,2025-2026,Juventus FC,2ugzqrpaooto1r24a6kvqf2ll,T. Koopmeiners,Midfielder,8,55,23,32,32,101,7,256,9,157,77,80,285,421,23,32,21,16,102,54,48,18,17,1096,167,27,16,78,429,17,18,7,14,12,5,41,992,582,479,1008,21,12,9,25,1799,7,39,33,11,174,1154,1049,33,105,1457,34,16,4,9,30,111,28,75,0,1,203,3,9,5,16,26,,12,3,27,,5,,,,1,,7,6,4,5,1,,2,,15,5,,,1,,,,,,,,5,,,,,,,,,,11,11,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,Juventus FC,555z9bynvux7oruirg67r8i51,F. Kostić,Midfielder,18,8,4,4,18,59,,58,7,56,26,30,154,70,2,18,4,3,48,22,26,4,9,223,40,12,4,29,88,10,4,4,14,11,8,9,185,121,80,181,7,10,4,29,469,10,11,8,5,100,229,190,17,39,401,38,25,4,5,9,63,14,30,0,,12,,2,4,6,10,,3,,11,3,1,3,1,3,,,4,2,2,2,,1,,1,9,1,1,2,,,,,,,1,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,Juventus FC,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,Midfielder,5,64,29,35,35,185,23,499,10,308,124,184,558,1087,32,35,26,20,244,95,149,38,44,2597,247,31,18,171,759,46,35,12,,5,1,183,2284,1520,888,2220,31,68,,14,2914,24,73,54,42,388,2720,2403,99,317,3229,14,13,8,35,128,252,79,189,0,2,689,,18,10,30,19,1,14,10,3,1,6,1,1,,,1,12,2,16,25,11,5,1,,1,9,0,1,2,,,,1,,2,2,2,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,Juventus FC,b5iteb4eujt3u44keghlg8pas,S. Mangiapoco,Goalkeeper,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,Juventus FC,288nn7pbq5ewriiyb9o7da86h,W. McKennie,Midfielder,22,83,37,46,35,246,8,219,13,232,119,113,716,324,18,35,29,23,149,82,67,24,42,1156,127,45,18,106,251,47,31,9,4,6,6,33,959,673,299,933,16,23,44,114,2751,32,47,42,11,351,1163,966,39,197,1708,28,28,16,6,17,184,41,180,1,1,342,7,20,17,36,127,4,7,11,,5,6,5,5,1,3,2,16,,2,65,3,6,11,3,,5,4,1,1,2,,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,Juventus FC,35r56n0i4sbdh7n5arbt7db6d,A. Milik,Forward,14,2,2,,2,2,,2,1,7,6,1,12,3,1,2,,,5,4,1,,,11,2,,,1,3,,,,2,,,,9,8,1,9,,,,,34,3,,1,,6,11,9,,2,19,,,3,,,2,,2,0,,3,,,1,2,3,1,,,,,,,,,,,2,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,Juventus FC,bjob8tftnxojnytcj7juo0ga2,F. Miretti,Midfielder,21,10,7,3,22,91,,121,3,84,48,36,235,74,6,22,5,5,74,41,33,3,9,365,61,15,10,39,104,11,5,5,17,4,1,13,312,217,108,308,11,8,,2,585,24,6,14,7,105,374,321,19,53,531,12,6,12,2,14,55,10,39,0,,105,,7,7,12,31,,6,,10,1,,1,1,,,1,5,3,,20,4,2,1,1,6,1,0,1,3,,,,,,1,2,1,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,,
Italy_Serie_A,2025-2026,Juventus FC,64ubq0xra74xaunooi8knyajt,L. Openda,Forward,20,28,20,8,24,54,1,57,7,79,41,38,158,21,4,24,8,7,51,21,30,1,8,145,34,5,2,12,34,8,6,6,18,1,1,2,104,75,36,108,2,4,1,2,654,13,3,8,21,83,151,110,6,41,276,6,6,7,,2,40,7,39,1,,42,11,13,4,19,60,3,7,,,1,1,1,1,,3,1,6,,,11,1,1,5,1,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,Juventus FC,4u0o6pfpmohhbzuggq31bj02c,Pedro Felipe,Defender,44,,,,1,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,1,,,,1,,1,1,,,,,1,,,,,,1,1,,,1,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,Juventus FC,3o573dblmfc1o3wkkt2nva8k5,M. Perin,Goalkeeper,1,1,,1,8,,,24,,1,,1,,60,,8,7,6,,,,,1,98,11,,,42,36,1,8,1,,,,19,82,8,108,97,,,,,675,,3,,1,20,136,116,,20,181,,,,13,20,18,2,,0,,40,,,,,,,,2,,,1,,,,,,,,6,,,,,,,,,,,,,,,1,,,,,,,,,,,,,53,27,,1,,1,,,2,10,9,1,,,4,,,1,,,
Italy_Serie_A,2025-2026,Juventus FC,8rlf5vjyddkcid5ysa3yo7hlh,C. Pinsoglio,Goalkeeper,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,Juventus FC,8qdmor9hjuuk1b79snjf7ce8k,R. Radu,Goalkeeper,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,Juventus FC,3iy30req7l0k1jmpez0us09w4,N. Rizzo,Defender,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,Juventus FC,exgknpydnzp14n18nn1w6ugpg,J. Rouhi,Defender,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,Juventus FC,bh3b7e2qzh41dltd6h2obpln9,D. Rugani,Defender,24,28,14,14,11,10,4,53,,43,22,21,7,65,2,11,6,6,15,8,7,7,,279,16,2,2,13,81,,6,4,5,,,9,255,60,207,258,2,5,,,510,,29,9,,26,291,267,7,24,352,,,,3,9,12,12,15,0,,135,,,,,4,,,1,,,,,,,,,,,3,,,,,,,2,,,,,,1,1,,,,,,,,,,,,,,4,4,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,Juventus FC,67i1f5231dvjs6i20f6xbnaxg,S. Scaglia,Goalkeeper,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,Juventus FC,6j0ogojh2b7poyceg7i3k09yi,K. Thuram,Midfielder,19,71,35,36,34,236,8,425,12,239,109,130,502,397,24,34,24,20,168,74,94,12,21,1452,228,43,14,118,499,23,29,15,5,3,3,42,1254,735,546,1236,28,32,,6,2383,27,29,38,12,278,1476,1278,60,198,1834,12,12,13,11,32,161,49,166,0,1,344,3,21,22,36,56,,13,9,,3,4,2,3,1,4,,15,,4,36,13,4,3,3,,2,3,0,4,2,,,1,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,Juventus FC,3ua8gs8tzx1dkdi9z88kjk9nt,D. Vlahović,Forward,9,51,28,23,18,38,2,45,6,103,57,46,196,25,4,18,11,6,52,29,23,2,8,152,25,6,2,8,38,9,10,8,8,2,2,5,103,90,25,108,,3,,1,908,21,4,9,17,109,162,113,3,49,324,2,2,4,,3,44,7,46,2,,61,9,18,3,34,77,6,10,,,5,5,2,4,4,3,,16,,,25,2,,6,4,,,3,2,,1,,,1,,,1,3,,1,1,1,1,,,1,1,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,Juventus FC,6kvtqep8korw8d75n5me0lbmc,K. Yıldız,Forward,10,29,13,16,36,360,,572,37,348,173,175,1132,253,8,36,26,22,319,160,159,7,70,1176,330,43,14,121,481,76,33,21,3,33,24,31,983,779,284,999,12,13,3,23,2837,127,7,23,56,509,1223,1030,25,193,1949,91,60,71,2,20,257,27,173,1,5,129,7,24,78,64,219,4,33,1,66,10,4,8,9,1,9,9,40,7,1,71,10,15,3,5,26,2,8,2,2,,,,1,,6,6,,,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,Juventus FC,4st4hurqbtyzw1tbkzuuk78fe,E. Zhegrova,Forward,11,3,1,2,18,48,,140,7,70,37,33,275,38,1,18,3,2,67,36,31,,10,219,59,18,3,20,16,10,,,18,11,8,8,180,169,27,177,2,3,,8,355,32,1,5,6,125,224,185,5,39,392,36,27,21,1,2,71,4,37,0,1,122,2,2,20,11,27,1,8,,13,,1,,,,,,9,3,1,1,2,2,,,7,,,,2,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,Parma Calcio 1913,21bdtv9f28xkfmo2dy3uk7bah,P. Almqvist,Forward,11,12,6,6,12,28,,50,2,71,38,33,88,24,3,12,7,6,59,32,27,6,8,99,27,9,7,19,12,8,4,4,8,3,3,2,78,54,28,77,3,5,,1,434,22,3,6,13,59,100,79,8,21,202,3,3,10,3,3,22,2,18,0,,36,1,,6,2,14,,1,,,,1,,,,1,,2,,,2,,2,1,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,Parma Calcio 1913,er93au6j7rrp7z3i5c0fmvd3o,P. Amoran,Defender,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,Parma Calcio 1913,46ltfn6jniswfpkyny5w820b8,G. Astaldi,Goalkeeper,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,Parma Calcio 1913,5rfktdh40rf3noeykoauyhca2,B. Balogh,Defender,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,Parma Calcio 1913,79pqp9xigjcfe7xggn23m2q22,T. Begić,Forward,19,,,,1,,,,,,,,1,,,1,,,,,,,,1,,,,,1,,,,1,,,,,,,,,,,,1,,,,,1,1,,,1,1,,,,,,1,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,Parma Calcio 1913,25wawsdczm69ctbpw5nn51kvd,A. Benedyczak,Forward,7,44,23,21,14,22,1,20,5,69,38,31,75,24,,14,7,7,25,15,10,,8,95,10,7,,9,22,9,5,5,9,2,2,5,70,52,21,66,,6,,3,486,5,8,9,6,49,96,71,6,25,161,8,8,4,2,4,27,6,21,1,,28,1,4,,7,28,,1,,,1,,,1,,,1,3,,2,2,,3,3,1,,1,0,1,,,,,1,,1,1,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,Parma Calcio 1913,b7l20ljluxk74v0ok82s0iz56,Adrián Bernabé,Midfielder,10,18,14,4,32,228,6,346,13,228,109,119,494,374,12,32,33,28,210,95,115,17,54,1188,177,43,16,106,214,55,31,25,1,17,2,75,1002,642,450,1000,16,23,,8,2493,49,25,15,61,347,1268,1075,39,193,1724,64,29,27,4,43,216,41,150,0,1,452,1,17,15,29,24,1,21,,38,3,5,3,2,2,1,1,12,12,,44,5,7,2,1,25,,3,0,,,,,4,,1,1,7,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,Parma Calcio 1913,9olzf630oclv41h41p5iunm6s,S. Britschgi,Defender,27,27,16,11,28,161,5,170,12,166,91,75,305,181,7,28,28,22,139,75,64,8,15,591,104,63,17,74,57,17,21,6,7,11,11,15,449,221,241,436,14,19,25,89,2023,27,38,17,22,260,593,451,33,142,1009,37,37,9,16,27,126,53,115,0,1,194,,6,9,9,24,,4,7,,,6,,,,1,,3,,2,3,,3,,,,4,,,,,,2,4,,1,2,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,1,,
Italy_Serie_A,2025-2026,Parma Calcio 1913,ejmdm3h3oxr0fqubd5sbozq0a,F. Carboni,Defender,29,5,2,3,6,6,,2,1,15,9,6,8,5,2,6,3,2,10,7,3,1,,23,,5,4,2,12,,1,1,5,,,1,18,5,13,17,1,1,,6,97,3,3,3,,11,23,18,2,5,49,2,2,3,1,1,5,2,4,0,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,Parma Calcio 1913,acai4cuipuidu0m5m112k6gpg,A. Cardinali,Forward,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,Parma Calcio 1913,9g96k61ujri3n660p1fzarx1w,G. Casentini,Goalkeeper,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,Parma Calcio 1913,2rcxz8kiu0lkum593f158rpjo,A. Ciardi,Midfielder,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,Parma Calcio 1913,c1sj6aogyfpm5wqvhd2bli7e,A. Circati,Defender,39,120,45,75,30,101,30,318,2,221,84,137,82,475,7,30,34,27,101,39,62,24,8,1368,159,34,19,86,378,8,30,3,,,,79,1196,409,845,1175,16,26,2,5,2576,7,149,30,17,213,1427,1254,42,173,1804,4,4,2,29,70,109,68,103,0,,473,,3,3,4,20,,4,10,,1,7,,1,,,1,1,,11,,,,1,1,,6,0,1,1,,2,1,3,,,,,,,,,,,,,,4,4,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,Parma Calcio 1913,6uetx44c6p0zjcjxa5zce9m38,B. Conde,Defender,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,Parma Calcio 1913,ais3wh8wz8oeyjpwv84o4ybfu,E. Corvi,Goalkeeper,40,2,,2,16,,,52,,8,1,7,,246,,16,18,17,6,1,5,,,297,21,1,,137,122,,16,,,,,75,237,49,303,277,1,,,,1440,,17,,5,128,479,352,1,127,657,,,,75,124,93,34,3,0,,111,,,,,,,,6,,,1,,,,,,,,32,,,,,,,1,,,,,,,3,9,,,,,,,,,,,,,173,118,,31,,15,3,,9,44,31,12,,1,15,,3,2,,,1
Italy_Serie_A,2025-2026,Parma Calcio 1913,5q5ti9wmab56mk2995qk01ixg,B. Cremaschi,Midfielder,25,4,1,3,8,15,1,16,1,17,10,7,33,18,1,8,3,3,13,9,4,,1,51,10,3,,7,2,1,2,1,6,1,1,1,37,30,8,36,,2,,3,129,5,5,2,,27,51,37,2,14,84,5,5,2,4,5,13,6,9,0,,16,,1,2,1,2,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,Parma Calcio 1913,7dnu1vdavskc4ct33k88lpdcl,P. Cutrone,Forward,32,30,20,10,15,42,2,56,7,79,44,35,173,44,4,15,11,8,49,24,25,3,3,173,29,14,1,21,57,3,11,10,4,,,1,113,87,28,114,5,1,,1,891,13,7,7,16,119,175,115,6,60,330,12,12,8,1,7,63,9,53,0,1,32,8,10,4,17,39,2,8,,,1,3,,1,,1,1,7,,1,10,,2,5,1,,,1,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,Parma Calcio 1913,r9rn4eaw3twb224jrpojz0x6,E. Delprato,Defender,15,70,36,34,35,151,22,215,12,161,76,85,215,432,5,35,40,34,91,40,51,24,7,1075,113,31,23,76,129,7,34,5,1,5,5,47,924,368,600,916,14,22,48,109,2953,8,108,16,10,242,1119,963,36,156,1632,14,14,4,33,81,129,41,75,0,,407,6,6,5,15,34,,3,9,,2,6,,2,,1,1,9,,11,1,,1,4,1,,5,1,1,1,1,,,4,1,,,,,,,,,,,,,9,9,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,Parma Calcio 1913,dp1y9x5r6z1q120hj3sgyhxat,M. Đurić,Forward,30,92,20,72,22,27,,9,2,112,30,82,115,61,2,22,12,12,20,10,10,,4,155,3,3,,9,39,5,3,2,19,,,3,72,59,15,71,1,,1,,444,4,10,5,9,101,157,74,1,83,219,2,2,2,1,2,80,5,81,0,,30,2,7,1,12,40,3,3,,,,,,,,,,5,,,10,,2,,,,2,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,Parma Calcio 1913,a0pgxy0u3ecyl0v1e95cks0lw,D. Drobnič,Defender,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,Parma Calcio 1913,4ilb0ze8usfyb8893fhh9zoyc,N. Elphege,Forward,23,36,17,19,9,18,,17,1,47,22,25,49,19,1,9,2,1,11,5,6,,3,60,11,1,1,10,10,4,2,3,7,,,,39,28,13,41,2,,,,306,2,2,3,,31,62,41,2,21,99,,,2,,1,20,1,20,2,,15,3,2,4,5,15,1,1,,,2,1,2,2,1,,1,3,,,1,1,,2,2,,,1,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,Parma Calcio 1913,1to07m18m7wqroewvyxzrz0lx,N. Estévez,Midfielder,8,59,26,33,32,56,4,74,6,113,50,63,111,196,2,32,11,9,54,24,30,6,12,504,28,10,5,51,147,13,9,4,23,12,1,30,395,235,195,388,9,9,1,,1032,6,47,11,13,164,536,418,18,118,723,31,9,2,25,41,112,37,77,0,,137,,2,,3,9,1,6,4,22,,2,,,,,,1,5,8,4,1,2,1,,16,3,,,1,,,,3,1,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,Parma Calcio 1913,44f0q2ucrld1rwcwx63vgs7hl,Gabriel Strefezza,Forward,7,14,9,5,14,94,,191,10,141,75,66,266,88,11,14,13,9,127,66,61,5,12,345,80,18,7,38,102,14,13,10,1,8,5,10,295,229,76,287,4,12,,2,1015,34,4,21,28,148,348,297,16,51,575,31,20,16,,14,75,7,37,0,1,64,2,11,17,18,29,,6,,15,2,4,2,2,,6,2,7,3,,22,1,3,,,11,3,2,0,2,,,,1,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,Parma Calcio 1913,8k88isvd2hwr5e4gn9oxzr2t,Vicente Guaita,Goalkeeper,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,Parma Calcio 1913,8zke93n0uca6gf2jihqby28d1,Hernani,Midfielder,23,3,1,2,4,3,,7,,11,5,6,13,11,2,4,2,2,8,4,4,1,1,22,5,4,3,5,4,1,,,4,,,4,15,12,5,13,1,,,,69,2,2,2,3,13,24,17,1,7,43,2,,1,1,2,9,,5,0,,6,1,,,,1,,1,,1,,,,,,1,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,Parma Calcio 1913,6we9p6sqaptlr1adqjmcadl3o,A. Joujou,Forward,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,Parma Calcio 1913,cjf412x9sg56vos0jkj85k3ys,M. Keita,Midfielder,16,32,13,19,36,171,11,378,1,277,104,173,193,284,18,36,37,29,245,91,154,44,10,1151,169,41,24,151,447,11,35,16,1,,,44,1014,489,554,999,28,44,1,3,2919,42,31,30,56,227,1180,1043,72,137,1621,3,3,16,10,16,84,56,121,0,,278,,8,26,12,8,2,3,9,,1,8,1,1,,3,1,4,,2,20,,,,,,1,1,0,4,,1,,4,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,Parma Calcio 1913,5cbgzhflcbbrh3s1bbb5cx4pg,A. Konaté,Midfielder,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,Parma Calcio 1913,3m81rmpqzm0j40978dmjig38q,M. Løvik,Defender,18,13,10,3,9,52,,28,2,46,28,18,78,32,1,9,8,5,33,18,15,6,2,125,14,9,6,19,22,2,5,4,4,4,4,5,99,55,50,96,5,6,7,14,472,9,9,3,2,62,127,101,11,26,234,11,11,9,4,7,32,5,19,0,,21,2,2,2,2,8,,1,,,,3,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,Parma Calcio 1913,aghkc1yeurmb1yjzn33dxkq38,M. Mena,Defender,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,Parma Calcio 1913,1rqera0cryw0iojnk59skbv2s,D. Mikołajewski,Forward,76,2,2,,2,1,,,,7,5,2,4,1,,2,,,5,3,2,,,2,,,,,,,,,2,,,,2,1,1,2,1,,,,23,,,2,1,2,2,2,1,,9,,,,,,,,,0,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,Parma Calcio 1913,7pd1rtu3x4tjacwmvuodib4oa,A. Ndiaye,Defender,3,44,20,24,10,29,3,84,1,93,41,52,21,138,6,10,10,7,49,21,28,12,1,385,29,12,8,27,194,1,9,2,1,,,14,320,90,252,328,6,9,,3,751,2,42,13,12,74,408,342,15,66,537,,,1,15,30,45,21,36,0,,47,,6,2,6,6,,,2,,,3,,,,,,,,3,,,,1,,,3,,,,,1,1,1,,,,,,,,,,,1,,,7,7,,,1,,,,,,,,,,,,,,,,
