root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Unsuccessful Passes Own Half,PutThrough/Blocked Distribution Won,Touches,Fifty Fifty,Attempts from Set Pieces,Substitute Off,Starts,Total Fouls Conceded,Goals Conceded,Shots On Target ( inc goals ),Forward Passes,PutThrough/Blocked Distribution,Straight Red Cards,Unsuccessful Passes Opposition Half,Aerial Duels won,Key Passes (Attempt Assists),Goals Conceded Outside Box,Successful Fifty Fifty,Clean Sheets,Successful Short Passes,Successful Passes Own Half,Duels won,Successful Launches,Shots Off Target (inc woodwork),Successful Passes Opposition Half,Ground Duels won,Total Losses Of Possession,Successful Dribbles,Unsuccessful Long Passes,Duels lost,Yellow Cards,Goals Conceded Inside Box,Goal Assists,Tackles Won,Time Played,Penalties Conceded,Total Touches In Opposition Box,Duels,Interceptions,Offsides,Blocked Shots,Unsuccessful Launches,Successful Open Play Passes,Rightside Passes,Throw Ins to Own Player,Recoveries,Unsuccessful Short Passes,Appearances,Total Unsuccessful Passes ( Excl Crosses & Corners ),Corners Won,Total Shots,Open Play Passes,Successful Long Passes,Backward Passes,Tackles Lost,Total Clearances,Total Red Cards,Blocks,Aerial Duels,Penalty Goals Conceded,Aerial Duels lost,Handballs conceded,Ground Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Ground Duels lost,Games Played,Total Passes,Total Fouls Won,Times Tackled,Total Tackles,Foul Attempted Tackle,Index,Leftside Passes,Winning Goal,Successful Lay-offs,Substitute On,Unsuccessful lay-offs,Unsuccessful Dribbles,Unsuccessful Crosses open play,Unsuccessful Crosses & Corners,Through balls,Overruns,Throw Ins to Opposition Player,Foul Won Penalty,Successful Crosses & Corners,Successful Crosses open play,Right Foot Goals,Unsuccessful Corners into Box,Headed Goals,Goals,Assists (Intentional),Corners Taken (incl short corners),Left Foot Goals,Goals from Inside Box,Home Goals,Away Goals,Red Cards - 2nd Yellow,Hit Woodwork,Penalty Goals,Penalties Taken,Set Pieces Goals,Successful Corners into Box,Goals from Outside Box,Drops,Saves made - parried,Saves Made from Outside Box,Saves Made from Inside Box,GK Unsuccessful Distribution,Penalties Faced,GK Successful Distribution,Catches,Saves from Penalty,Goalkeeper Smother,Saves made - caught,Punches,Saves Made,Penalties Saved,Goal Kicks,Clearances Off the Line,Second Goal Assists,Own Goal Scored,Crosses not Claimed,Other Goals,Penalties Off Target,Last Man Tackle,Last Player Tackle
testeo_ligas_europa,Portugal_Primeira_Liga,2020-2021,CD Nacional,CD_Nacional,4ja2a6mmfeiekpphjdlwln2eh,Kalindi,Defender,22,43.0,9.0,851.0,40.0,,1.0,14.0,21.0,30.0,,166.0,23.0,,106.0,12.0,10.0,3.0,25.0,2.0,249.0,192.0,110.0,16.0,3.0,117.0,98.0,245.0,24.0,43.0,72.0,2.0,27.0,,25.0,1215.0,,9.0,182.0,33.0,4.0,,19.0,282.0,12.0,95.0,79.0,75.0,14.0,118.0,3.0,3.0,398.0,48.0,75.0,11.0,24.0,,3.0,24.0,2.0,12.0,,158.0,297.0,60.0,14.0,415.0,39.0,22.0,36.0,12.0,10.0,162.0,0.0,,,,10.0,31.0,31.0,,3.0,37.0,,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2020-2021,CD Nacional,CD_Nacional,3am1cw71lau09mb44vs7pa3f9,L. Azouni,Midfielder,5,56.0,18.0,942.0,57.0,,14.0,21.0,37.0,30.0,6.0,222.0,37.0,,109.0,19.0,9.0,1.0,27.0,2.0,459.0,268.0,106.0,6.0,5.0,239.0,87.0,232.0,21.0,32.0,98.0,12.0,29.0,3.0,23.0,1829.0,,8.0,204.0,36.0,,2.0,12.0,493.0,185.0,2.0,103.0,124.0,27.0,156.0,2.0,11.0,647.0,48.0,106.0,21.0,15.0,,2.0,33.0,1.0,14.0,,171.0,507.0,84.0,27.0,663.0,22.0,24.0,44.0,29.0,10.0,150.0,0.0,9.0,6.0,,11.0,7.0,9.0,,7.0,,,,,,1.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2020-2021,CD Nacional,CD_Nacional,cwt3f73fxrkjrqtfeqoia03px,G. Bobál,Forward,12,,,9.0,2.0,,,,1.0,,,1.0,,,2.0,3.0,,,1.0,,3.0,,6.0,,,3.0,3.0,2.0,1.0,1.0,3.0,,,,2.0,6.0,,2.0,9.0,,,,,3.0,2.0,,,1.0,2.0,2.0,,,5.0,,1.0,,1.0,,,5.0,,2.0,,4.0,3.0,1.0,2.0,5.0,,,2.0,,10.0,1.0,0.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2020-2021,CD Nacional,CD_Nacional,955yw97qoi7rsgbwqq5mm86sq,V. Danilović,Midfielder,8,6.0,1.0,147.0,10.0,,2.0,3.0,9.0,11.0,,25.0,3.0,,11.0,3.0,,,5.0,,82.0,68.0,16.0,1.0,3.0,27.0,13.0,23.0,1.0,6.0,32.0,3.0,11.0,,3.0,295.0,,1.0,48.0,3.0,,,3.0,91.0,26.0,,24.0,8.0,8.0,14.0,1.0,3.0,105.0,13.0,20.0,5.0,5.0,,1.0,13.0,3.0,10.0,1.0,35.0,95.0,22.0,8.0,109.0,5.0,2.0,8.0,5.0,10.0,38.0,0.0,1.0,5.0,,1.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2020-2021,CD Nacional,CD_Nacional,cpkwqff6ax45s5ald9qxui9xx,Rui Correia,Defender,33,51.0,2.0,664.0,26.0,1.0,2.0,13.0,9.0,24.0,2.0,214.0,7.0,,45.0,22.0,1.0,1.0,16.0,3.0,330.0,290.0,48.0,8.0,7.0,105.0,26.0,112.0,,50.0,41.0,3.0,23.0,1.0,6.0,1165.0,2.0,12.0,89.0,24.0,1.0,1.0,22.0,378.0,167.0,9.0,71.0,45.0,13.0,95.0,3.0,9.0,470.0,65.0,25.0,2.0,43.0,,9.0,40.0,3.0,18.0,1.0,49.0,395.0,23.0,13.0,490.0,18.0,6.0,8.0,8.0,10.0,84.0,0.0,,,,3.0,1.0,1.0,,,3.0,,,,,,1.0,1.0,,,,1.0,0.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,1.0,2.0,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2020-2021,CD Nacional,CD_Nacional,4pq977zfn92gvjw83tpda3glx,Rúben Freitas,Defender,27,66.0,15.0,971.0,39.0,,3.0,18.0,11.0,25.0,,229.0,35.0,,134.0,14.0,12.0,3.0,18.0,5.0,364.0,196.0,62.0,3.0,2.0,201.0,48.0,273.0,4.0,49.0,56.0,4.0,22.0,3.0,18.0,1677.0,2.0,10.0,118.0,28.0,1.0,1.0,26.0,375.0,34.0,122.0,77.0,115.0,21.0,164.0,7.0,2.0,534.0,23.0,92.0,15.0,43.0,,1.0,30.0,2.0,16.0,,88.0,387.0,40.0,21.0,551.0,12.0,17.0,33.0,8.0,10.0,196.0,0.0,,3.0,1.0,8.0,35.0,36.0,,1.0,30.0,,10.0,10.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2020-2021,CD Nacional,CD_Nacional,45o93ibs1cpy94rave03y04id,Rúben Micael,Midfielder,14,44.0,14.0,996.0,58.0,,17.0,17.0,30.0,27.0,2.0,299.0,34.0,,151.0,12.0,20.0,6.0,25.0,,567.0,294.0,67.0,5.0,6.0,334.0,55.0,235.0,6.0,47.0,88.0,6.0,21.0,,5.0,1511.0,,17.0,155.0,10.0,3.0,1.0,17.0,596.0,198.0,2.0,97.0,133.0,30.0,180.0,2.0,8.0,769.0,58.0,115.0,11.0,11.0,,2.0,36.0,4.0,24.0,,119.0,625.0,64.0,30.0,805.0,33.0,15.0,16.0,17.0,10.0,193.0,1.0,6.0,13.0,1.0,4.0,12.0,15.0,3.0,1.0,2.0,,3.0,2.0,1.0,3.0,,1.0,,4.0,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2020-2021,CD Nacional,CD_Nacional,7qur36snq0se8ilg6fyxy4wr9,João Camacho,Forward,7,31.0,19.0,881.0,61.0,1.0,13.0,20.0,30.0,30.0,11.0,139.0,31.0,,151.0,18.0,22.0,2.0,34.0,1.0,318.0,135.0,131.0,,12.0,219.0,113.0,296.0,34.0,25.0,107.0,3.0,28.0,1.0,20.0,1758.0,2.0,29.0,238.0,18.0,7.0,12.0,10.0,311.0,89.0,10.0,105.0,85.0,28.0,110.0,18.0,23.0,418.0,22.0,114.0,10.0,10.0,,3.0,39.0,4.0,21.0,2.0,199.0,340.0,86.0,28.0,450.0,50.0,47.0,30.0,16.0,10.0,108.0,0.0,6.0,8.0,,27.0,30.0,72.0,2.0,7.0,,1.0,14.0,7.0,1.0,27.0,2.0,3.0,1.0,39.0,,3.0,2.0,1.0,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2020-2021,CD Nacional,CD_Nacional,5za437wrlqizff74n6uqodpzp,K. Gorré,Forward,11,25.0,23.0,770.0,25.0,,13.0,15.0,47.0,35.0,18.0,133.0,35.0,,100.0,3.0,13.0,3.0,8.0,,309.0,112.0,83.0,1.0,11.0,215.0,80.0,244.0,30.0,24.0,138.0,7.0,32.0,3.0,20.0,1551.0,,43.0,221.0,10.0,1.0,11.0,8.0,320.0,149.0,5.0,78.0,82.0,29.0,106.0,11.0,29.0,426.0,15.0,91.0,10.0,3.0,,1.0,20.0,6.0,17.0,3.0,201.0,324.0,121.0,29.0,430.0,20.0,54.0,30.0,24.0,10.0,57.0,0.0,1.0,14.0,2.0,27.0,19.0,19.0,,9.0,1.0,,3.0,3.0,3.0,,,4.0,2.0,1.0,1.0,3.0,2.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2020-2021,CD Nacional,CD_Nacional,dn16t9e0vn6uyqur1kunmlp79,Éber Bessa,Midfielder,20,9.0,14.0,346.0,24.0,5.0,6.0,6.0,23.0,12.0,6.0,65.0,20.0,,65.0,1.0,11.0,,11.0,,105.0,46.0,63.0,,6.0,81.0,62.0,107.0,13.0,14.0,58.0,4.0,12.0,,12.0,600.0,,17.0,121.0,5.0,,3.0,6.0,106.0,35.0,2.0,41.0,36.0,14.0,50.0,4.0,12.0,149.0,12.0,38.0,12.0,2.0,,,13.0,2.0,12.0,,108.0,117.0,46.0,14.0,167.0,25.0,15.0,24.0,19.0,10.0,29.0,0.0,5.0,8.0,,6.0,3.0,24.0,,2.0,,,10.0,2.0,,16.0,,,,20.0,,,,,,,,1.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2020-2021,CD Nacional,CD_Nacional,aaaqn6hhh8og5qqdfzbil10b9,V. Koziello,Midfielder,10,9.0,2.0,283.0,15.0,,9.0,8.0,16.0,12.0,2.0,61.0,6.0,,23.0,1.0,8.0,2.0,9.0,,166.0,86.0,29.0,,1.0,85.0,28.0,54.0,11.0,4.0,46.0,,10.0,1.0,5.0,596.0,,10.0,75.0,8.0,,2.0,1.0,164.0,41.0,1.0,44.0,27.0,14.0,31.0,4.0,3.0,194.0,2.0,45.0,3.0,5.0,,,8.0,1.0,7.0,1.0,67.0,168.0,39.0,14.0,199.0,9.0,13.0,8.0,10.0,10.0,52.0,0.0,6.0,6.0,,3.0,1.0,1.0,1.0,1.0,,,3.0,2.0,,,,,1.0,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2020-2021,CD Nacional,CD_Nacional,cmfnib35jzwhb2zmidrmf9ze2,João Victor,Forward,77,16.0,5.0,199.0,9.0,,3.0,3.0,5.0,7.0,3.0,35.0,15.0,,21.0,3.0,,2.0,3.0,,86.0,34.0,21.0,1.0,2.0,59.0,18.0,62.0,9.0,5.0,24.0,1.0,5.0,,3.0,354.0,,9.0,45.0,3.0,,2.0,3.0,88.0,19.0,2.0,20.0,27.0,11.0,32.0,2.0,5.0,120.0,4.0,32.0,1.0,1.0,,1.0,9.0,1.0,6.0,,36.0,90.0,18.0,11.0,122.0,5.0,8.0,4.0,3.0,10.0,36.0,0.0,1.0,8.0,,4.0,5.0,5.0,1.0,,2.0,,3.0,3.0,1.0,,,1.0,,1.0,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2020-2021,CD Nacional,CD_Nacional,f09xrlxi87qr8d1hczvdysc4q,Pedro Mendes,Forward,19,13.0,4.0,282.0,13.0,2.0,5.0,7.0,9.0,10.0,6.0,60.0,6.0,,65.0,44.0,4.0,3.0,6.0,,101.0,35.0,61.0,,6.0,68.0,17.0,112.0,3.0,4.0,78.0,1.0,7.0,,1.0,627.0,,19.0,139.0,5.0,,4.0,3.0,90.0,31.0,2.0,25.0,71.0,12.0,75.0,1.0,12.0,165.0,1.0,44.0,1.0,4.0,,4.0,96.0,1.0,52.0,,43.0,102.0,26.0,12.0,177.0,13.0,12.0,2.0,7.0,10.0,42.0,1.0,10.0,5.0,2.0,3.0,3.0,3.0,,1.0,,,1.0,1.0,1.0,,1.0,2.0,,,,1.0,2.0,0.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2020-2021,CD Nacional,CD_Nacional,58bdjnuhsu8gurdi31nc1yymt,Daniel Guimarães,Goalkeeper,13,35.0,,511.0,1.0,,,14.0,,19.0,,295.0,,,131.0,,,2.0,1.0,4.0,155.0,181.0,1.0,20.0,,52.0,1.0,167.0,,160.0,1.0,,17.0,,,1260.0,,,2.0,,,,58.0,142.0,37.0,,94.0,6.0,14.0,166.0,,,200.0,78.0,,,24.0,,,1.0,4.0,1.0,,1.0,233.0,,14.0,399.0,1.0,,,,10.0,67.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,16.0,30.0,72.0,6.0,102.0,2.0,2.0,,,12.0,46.0,2.0,138.0,,,,1.0,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2020-2021,CD Nacional,CD_Nacional,desmhnto3n52pia9zn95dijmd,Francisco Ramos,Midfielder,66,21.0,8.0,519.0,37.0,1.0,7.0,12.0,12.0,20.0,1.0,75.0,15.0,,60.0,12.0,10.0,3.0,22.0,1.0,249.0,150.0,61.0,1.0,5.0,122.0,49.0,120.0,,12.0,47.0,3.0,17.0,,12.0,1036.0,,21.0,108.0,8.0,1.0,6.0,6.0,249.0,87.0,1.0,41.0,45.0,16.0,57.0,3.0,6.0,303.0,17.0,85.0,5.0,12.0,,4.0,23.0,1.0,11.0,,85.0,266.0,36.0,16.0,323.0,32.0,14.0,17.0,9.0,10.0,76.0,1.0,9.0,4.0,1.0,3.0,11.0,24.0,,1.0,1.0,,6.0,2.0,1.0,6.0,,1.0,,15.0,,1.0,1.0,0.0,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2020-2021,CD Nacional,CD_Nacional,5qeoxuy2ymw09u7nrjmdzd8t1,António Filipe,Goalkeeper,85,14.0,,302.0,1.0,,,9.0,,20.0,,216.0,1.0,,133.0,,,1.0,1.0,1.0,15.0,24.0,,22.0,,58.0,,151.0,,146.0,,1.0,19.0,,,810.0,,,,,,,56.0,35.0,4.0,,75.0,1.0,9.0,147.0,2.0,,84.0,67.0,,,10.0,,,,2.0,,,,82.0,,9.0,229.0,,,,,10.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,14.0,22.0,57.0,3.0,43.0,2.0,1.0,2.0,1.0,5.0,36.0,1.0,79.0,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2020-2021,CD Nacional,CD_Nacional,csvi5emxcv3av04xoce74159l,Nuno Borges,Midfielder,55,64.0,13.0,1242.0,43.0,,6.0,20.0,35.0,33.0,2.0,312.0,24.0,1.0,120.0,26.0,9.0,5.0,18.0,4.0,704.0,547.0,104.0,4.0,5.0,253.0,78.0,223.0,17.0,76.0,114.0,6.0,28.0,,22.0,1667.0,,4.0,218.0,32.0,,4.0,28.0,751.0,217.0,1.0,158.0,101.0,25.0,177.0,2.0,7.0,925.0,94.0,96.0,7.0,35.0,1.0,11.0,63.0,2.0,37.0,1.0,155.0,798.0,77.0,25.0,975.0,32.0,12.0,29.0,25.0,10.0,350.0,0.0,2.0,5.0,,1.0,7.0,7.0,,1.0,,,2.0,2.0,1.0,,,1.0,,,,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2020-2021,CD Nacional,CD_Nacional,8rfll5ql6e256y98xwrh5o4b9,R. Piscitelli,Goalkeeper,1,34.0,,385.0,3.0,,,11.0,2.0,20.0,,215.0,,,73.0,3.0,1.0,3.0,2.0,2.0,127.0,153.0,4.0,13.0,,31.0,1.0,108.0,,104.0,3.0,3.0,17.0,,,990.0,2.0,,7.0,1.0,,,37.0,112.0,39.0,,92.0,3.0,11.0,107.0,,,147.0,57.0,,,17.0,,,3.0,1.0,,,4.0,184.0,3.0,11.0,291.0,1.0,,,2.0,10.0,37.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,10.0,9.0,17.0,31.0,3.0,97.0,3.0,1.0,,1.0,10.0,26.0,1.0,90.0,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2020-2021,CD Nacional,CD_Nacional,2grd1zjq1s8hbzmp0eb9ke9rd,Witi,Forward,11,28.0,9.0,630.0,15.0,1.0,3.0,11.0,9.0,14.0,1.0,99.0,30.0,1.0,111.0,3.0,11.0,1.0,7.0,3.0,223.0,120.0,40.0,2.0,5.0,131.0,37.0,206.0,14.0,23.0,62.0,1.0,13.0,2.0,8.0,1027.0,,11.0,102.0,7.0,5.0,5.0,16.0,230.0,143.0,74.0,50.0,52.0,19.0,75.0,10.0,6.0,303.0,19.0,65.0,3.0,12.0,1.0,1.0,14.0,1.0,11.0,1.0,88.0,242.0,51.0,19.0,317.0,12.0,25.0,11.0,3.0,10.0,10.0,0.0,,8.0,,11.0,53.0,64.0,,4.0,11.0,,9.0,5.0,,10.0,,,2.0,14.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2020-2021,CD Nacional,CD_Nacional,90moydtk6dv07bfaqki5s6ymt,B. Riascos,Forward,94,23.0,22.0,1011.0,88.0,5.0,8.0,25.0,55.0,49.0,19.0,102.0,48.0,,135.0,40.0,10.0,6.0,45.0,1.0,302.0,127.0,153.0,1.0,32.0,201.0,113.0,364.0,38.0,17.0,250.0,3.0,43.0,3.0,6.0,2335.0,,105.0,403.0,13.0,20.0,17.0,13.0,281.0,112.0,7.0,82.0,112.0,30.0,129.0,30.0,51.0,410.0,23.0,160.0,12.0,28.0,,,129.0,6.0,89.0,7.0,274.0,325.0,161.0,30.0,454.0,58.0,90.0,18.0,24.0,10.0,80.0,1.0,23.0,5.0,5.0,46.0,29.0,29.0,,7.0,,,3.0,3.0,4.0,,,5.0,2.0,,1.0,4.0,4.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2020-2021,CD Nacional,CD_Nacional,2zfiz20hqyc5oitn15rf9t239,João Vigário,Defender,17,58.0,26.0,1083.0,58.0,5.0,8.0,18.0,17.0,33.0,3.0,268.0,47.0,,164.0,22.0,30.0,5.0,24.0,3.0,381.0,224.0,85.0,8.0,5.0,208.0,63.0,332.0,11.0,36.0,78.0,1.0,28.0,2.0,26.0,1516.0,,10.0,163.0,29.0,1.0,5.0,17.0,392.0,183.0,112.0,104.0,128.0,21.0,164.0,11.0,8.0,543.0,27.0,95.0,13.0,39.0,,7.0,42.0,5.0,20.0,,121.0,408.0,58.0,21.0,572.0,13.0,22.0,39.0,12.0,10.0,26.0,0.0,,3.0,,13.0,35.0,58.0,2.0,1.0,56.0,,24.0,14.0,1.0,14.0,,1.0,2.0,22.0,,,1.0,0.0,,,,,,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2020-2021,CD Nacional,CD_Nacional,22ol5dyxze6bztorp2amc85m2,M. Rouaï,Midfielder,91,5.0,8.0,180.0,6.0,,2.0,2.0,6.0,10.0,,33.0,11.0,,15.0,8.0,4.0,,1.0,,74.0,35.0,22.0,1.0,2.0,43.0,14.0,42.0,5.0,3.0,20.0,1.0,10.0,,4.0,277.0,,2.0,42.0,2.0,,,1.0,75.0,9.0,14.0,13.0,14.0,6.0,17.0,1.0,2.0,91.0,4.0,24.0,2.0,5.0,,1.0,13.0,2.0,5.0,1.0,29.0,78.0,15.0,6.0,95.0,3.0,6.0,6.0,3.0,10.0,29.0,0.0,2.0,4.0,,3.0,3.0,3.0,,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2020-2021,CD Nacional,CD_Nacional,7apd6saozsmkhkm7ew06a5a6t,B. Róchez,Forward,35,18.0,12.0,569.0,42.0,2.0,5.0,12.0,34.0,25.0,15.0,93.0,20.0,,100.0,77.0,10.0,,18.0,,200.0,82.0,134.0,,15.0,126.0,57.0,203.0,15.0,5.0,143.0,3.0,25.0,1.0,8.0,1289.0,1.0,54.0,277.0,3.0,7.0,8.0,1.0,179.0,87.0,2.0,50.0,111.0,33.0,116.0,2.0,30.0,295.0,7.0,84.0,5.0,13.0,,2.0,144.0,4.0,67.0,2.0,133.0,207.0,76.0,33.0,323.0,30.0,35.0,13.0,14.0,10.0,59.0,1.0,15.0,21.0,1.0,15.0,2.0,2.0,,2.0,,,1.0,1.0,1.0,,3.0,6.0,1.0,,1.0,5.0,3.0,3.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2020-2021,CD Nacional,CD_Nacional,deu4cjxszbysh20s0irhjyn6x,Lucas Kal,Defender,3,89.0,11.0,1274.0,28.0,,2.0,23.0,10.0,38.0,,511.0,22.0,,129.0,31.0,7.0,3.0,12.0,4.0,693.0,541.0,62.0,11.0,3.0,247.0,31.0,248.0,5.0,110.0,47.0,3.0,35.0,,14.0,1986.0,,8.0,109.0,25.0,,1.0,51.0,756.0,344.0,55.0,99.0,106.0,24.0,216.0,2.0,3.0,965.0,95.0,58.0,6.0,75.0,,13.0,56.0,4.0,25.0,,53.0,788.0,22.0,24.0,1004.0,6.0,6.0,20.0,6.0,10.0,91.0,0.0,,1.0,,1.0,2.0,2.0,1.0,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2020-2021,CD Nacional,CD_Nacional,94kyqtcf31prlehnq728zb2l1,S. Sy,Goalkeeper,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2020-2021,CD Nacional,CD_Nacional,eccv657xcwfqo8gjz0jkhuqga,Rui Encarnação,Goalkeeper,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2020-2021,CD Nacional,CD_Nacional,ci66yifcqq6zo7mi5q9w0mhka,Dudu Teodora,Forward,99,,1.0,23.0,1.0,,1.0,1.0,,1.0,1.0,1.0,2.0,,2.0,1.0,,,1.0,,10.0,7.0,5.0,,,3.0,4.0,4.0,2.0,,1.0,,1.0,,1.0,31.0,,3.0,6.0,1.0,,,,9.0,2.0,,2.0,2.0,3.0,2.0,,1.0,11.0,,5.0,1.0,,,,1.0,1.0,,,5.0,10.0,1.0,3.0,12.0,,,2.0,,10.0,4.0,0.0,1.0,2.0,,,,,,,,,,,1.0,,,1.0,,,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2020-2021,CD Nacional,CD_Nacional,5lg03j9iuxh9pm63esegw20vd,V. Thill,Midfielder,45,10.0,7.0,485.0,22.0,3.0,12.0,13.0,19.0,12.0,9.0,73.0,18.0,,69.0,2.0,10.0,,9.0,,210.0,98.0,59.0,,7.0,134.0,57.0,137.0,23.0,9.0,68.0,5.0,12.0,2.0,9.0,927.0,,9.0,127.0,9.0,,4.0,4.0,209.0,28.0,4.0,50.0,42.0,17.0,51.0,12.0,16.0,256.0,13.0,78.0,7.0,3.0,,1.0,14.0,,12.0,1.0,113.0,223.0,56.0,17.0,274.0,18.0,20.0,16.0,9.0,10.0,95.0,0.0,,4.0,,6.0,7.0,28.0,1.0,2.0,,,9.0,3.0,,14.0,,,2.0,23.0,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2020-2021,CD Nacional,CD_Nacional,2d88v343jmj0g4krvrfgl59lh,Marco Matias,Forward,77,4.0,1.0,131.0,5.0,,3.0,3.0,7.0,10.0,2.0,25.0,4.0,,26.0,2.0,3.0,1.0,3.0,,53.0,20.0,15.0,,2.0,37.0,13.0,45.0,1.0,4.0,23.0,1.0,9.0,,4.0,249.0,,11.0,38.0,2.0,3.0,1.0,3.0,56.0,27.0,2.0,12.0,19.0,9.0,23.0,2.0,4.0,79.0,3.0,16.0,,1.0,,1.0,9.0,1.0,7.0,,29.0,56.0,16.0,9.0,79.0,8.0,7.0,4.0,2.0,10.0,11.0,0.0,1.0,6.0,,2.0,7.0,7.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2020-2021,CD Nacional,CD_Nacional,1iqsd4son6odv41ckgp5jcw5x,Júlio César,Defender,44,37.0,7.0,667.0,27.0,,1.0,13.0,23.0,20.0,2.0,202.0,11.0,1.0,75.0,52.0,,3.0,14.0,3.0,338.0,298.0,72.0,9.0,4.0,76.0,20.0,125.0,,67.0,66.0,4.0,17.0,,9.0,1225.0,1.0,10.0,138.0,21.0,,1.0,36.0,358.0,125.0,,42.0,45.0,16.0,112.0,2.0,6.0,462.0,35.0,19.0,6.0,83.0,2.0,12.0,87.0,1.0,35.0,1.0,51.0,373.0,31.0,16.0,485.0,6.0,3.0,15.0,12.0,10.0,139.0,0.0,,3.0,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,
