liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,GK Successful Distribution,Games Played,Goal Kicks,Goals,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Goals from Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Headed Goals,Interceptions,Key Passes (Attempt Assists),Last Player Tackle,Leftside Passes,Offsides,Open Play Passes,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Substitute Off,Substitute On,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Launches,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Throw Ins to Own Player,Time Played,Total Big Chances Missed,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Home Goals,Away Goals,Winning Goal,Catches,Crosses not Claimed,Drops,GK Unsuccessful Distribution,Goal Assists,Goalkeeper Smother,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - caught,Saves made - parried,Total Big Chances Saved,Assists (Intentional),Corners Taken (incl short corners),Goals Openplay,Goals from Outside Box,Handballs conceded,Left Foot Goals,Overruns,Successful Corners into Box,Successful Lay-offs,Through balls,Times Tackled,Total Big Chances Created,Unsuccessful Corners into Box,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful lay-offs,Foul Won Penalty,Right Foot Goals,Throw Ins to Opposition Player,Total Big Chances Scored,Penalties Conceded,Clearances Off the Line,Straight Red Cards,Total Red Cards,Attempts from Set Pieces,Red Cards - 2nd Yellow,Penalties Faced,Second Goal Assists,Hit Woodwork,Penalties Taken,Penalty Goals,Penalties Off Target,Own Goal Scored,Other Goals,Direct Setpiece Goals,Set Pieces Goals,Penalties Saved,Saves from Penalty
Portugal_Primeira_Liga,2025-2026,GD Estoril Praia,dyeuxixz75ematbmtiwzcvhzp,João Carvalho,Midfielder,12,23,14,9,33,257,9,3,357,2,22,300,174,126,612,406,20,,33,,6,55,48,7,6,277,160,117,,18,43,,208,3,1269,8,166,56,22,171,439,53,20,21,32,7,1,17,8,32,1,80,978,622,411,936,20,26,14,2798,2,13,32,39,521,1310,41,1016,46,78,294,1851,10,64,278,62,230,8,3,3,3,,,,,11,,,,,,,,,7,30,5,,1,1,5,9,36,12,94,13,16,46,26,62,1,1,5,2,3,1,,,,,,,,3,,,,,,,,,
Portugal_Primeira_Liga,2025-2026,GD Estoril Praia,9e09bylcbek0w1chwv4fbbasq,N. Lominadze,Midfielder,7,47,22,25,16,40,1,1,60,,,120,58,62,73,85,7,,16,,2,12,9,3,2,73,36,37,,18,5,,78,1,247,2,28,17,6,36,46,5,5,2,8,8,8,1,1,8,,5,175,93,85,172,9,12,5,645,,13,10,9,116,249,7,177,21,13,72,413,4,11,50,26,61,4,1,1,0,,,,,,,,,,,,,,,,1,,1,1,1,,2,2,17,1,,4,4,10,,,1,,2,,,,,,,,,,,,,,,,,,
Portugal_Primeira_Liga,2025-2026,GD Estoril Praia,3wpq91pkvm97ul1wr4ucr8r2s,Luís Gomes,Midfielder,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal_Primeira_Liga,2025-2026,GD Estoril Praia,1jvpqpf5rak11gh8gilldpgtm,A. Marqués,Forward,9,88,51,37,26,68,9,1,78,1,6,196,127,69,183,41,8,,26,,4,23,18,5,4,108,76,32,2,4,5,,30,1,199,3,37,9,6,34,63,5,7,10,13,10,13,,,14,,,136,88,51,139,1,5,,1145,10,12,35,12,156,202,17,139,6,53,63,417,,1,56,12,62,1,2,2,1,,,,,,,,,,,,,,,,2,,2,,3,,12,,41,,,5,5,22,6,1,2,,3,1,,,,,,,,,,,,,,,,,
Portugal_Primeira_Liga,2025-2026,GD Estoril Praia,6vqbgkehq2l2tef2ar10kllw4,Jan Montes,Defender,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal_Primeira_Liga,2025-2026,GD Estoril Praia,cwphr9u6412e2bl3dd6jnnc9,Jandro Orellana,Midfielder,6,23,11,12,19,134,3,1,123,1,5,118,69,49,196,223,9,,19,,,23,21,2,,95,58,37,,25,11,,199,,714,3,57,21,12,54,172,12,2,2,17,14,2,,,3,1,12,618,320,312,620,9,13,,1315,,19,17,12,145,728,4,632,22,13,96,902,6,12,82,20,84,2,,,0,,,,,1,,,,,,,,,1,4,,,,,,,26,7,20,2,3,6,3,6,2,,,,,,,,,,,,,,,,,,,,,,
Portugal_Primeira_Liga,2025-2026,GD Estoril Praia,8xtufjj1bygq57kef82qqu44q,Patrick de Paula,Midfielder,45,9,4,5,9,30,4,2,39,,2,55,25,30,53,64,8,,9,,1,10,9,1,,46,21,25,,4,2,,56,,188,2,19,7,4,18,39,2,3,2,3,3,6,1,1,3,3,11,147,72,77,137,5,6,1,407,,4,11,11,61,189,5,148,11,1,41,269,9,16,40,6,25,4,1,0,0,,,,,,,,,,,,,,,4,1,1,,,,,1,,5,,3,5,2,2,,,1,,,1,,,,1,,,,,,,,,,,,,
Portugal_Primeira_Liga,2025-2026,GD Estoril Praia,dy434rgboexxvq6tgr8gwef9x,Pedro Amaral,Defender,24,24,12,12,27,130,2,2,177,1,5,116,59,57,291,288,8,,27,,,35,31,4,,92,47,45,,13,10,,40,,830,6,83,28,5,111,379,12,8,4,24,18,3,8,8,4,2,29,684,311,388,662,8,15,116,1853,1,46,20,19,254,837,12,691,23,13,146,1221,17,46,140,50,100,3,,,0,,,,,2,,,,,,,,,,3,,,,,,,4,,21,2,2,44,41,12,,,,17,,,,,,,,,,,,,,,,,,,
Portugal_Primeira_Liga,2025-2026,GD Estoril Praia,bysebwa36rolhki4bsethhqms,Pedro Carvalho,Defender,22,15,9,6,26,121,2,,130,1,9,113,67,46,297,124,9,,26,,,20,16,4,,98,58,40,,12,7,,223,1,485,2,86,31,17,57,23,8,9,,13,10,13,7,7,7,3,16,398,215,196,388,7,17,98,1248,3,34,20,10,218,491,9,404,24,26,87,867,20,29,101,22,58,5,,,0,,,,,1,,,,,,,,,1,,,,,,3,,3,,26,1,,36,36,13,,,,43,,1,,,,,,,,1,,,,,,,,,
Portugal_Primeira_Liga,2025-2026,GD Estoril Praia,h3h0dgbjkgt6ru9u2etwxa8k,Peixinho,Forward,70,3,3,,11,30,3,,50,,3,49,30,19,78,14,5,,11,,1,3,1,2,,46,27,19,,1,4,,27,,89,,24,5,2,6,18,4,4,2,1,2,10,,,8,,1,76,47,29,75,2,2,1,201,4,3,7,7,43,89,6,76,4,18,13,164,,2,14,2,11,1,1,0,0,,,,,,,,,,,,,,,,1,1,1,1,,,1,1,14,2,,3,3,6,,,,,,,,,,,,,,,,,,,,,,,
Portugal_Primeira_Liga,2025-2026,GD Estoril Praia,elgb3y6p91z049awc7u549785,Pizzi,Midfielder,21,11,7,4,23,105,,2,67,,2,44,30,14,136,114,3,,23,,,16,14,2,,33,23,10,,2,8,,107,,437,1,34,8,2,24,123,13,1,,5,5,18,7,1,2,,15,380,218,179,375,,3,4,649,,3,7,6,88,449,1,390,3,5,59,523,2,8,67,8,51,,,,0,,,,,5,,,,,,,,,4,14,,,1,,,5,23,2,7,1,7,16,5,6,1,,,,,,,,,,,,,,,,,,,,,,
Portugal_Primeira_Liga,2025-2026,GD Estoril Praia,ax5fuknlz3zc3fcesya61iod1,Joel Robles,Goalkeeper,1,7,,7,31,,,,32,5,,12,2,10,,589,,259,31,261,,54,47,7,,5,2,3,,,,1,93,,350,7,7,1,1,247,82,,,,31,,,,,1,54,175,235,114,318,257,1,,,2790,,39,,3,336,764,,432,1,,332,1023,174,329,274,58,3,3,,,0,11,,2,114,,2,12,82,62,20,2,21,26,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,7,,,,,,,,,,,
Portugal_Primeira_Liga,2025-2026,GD Estoril Praia,3khjldonug93pcmztu04ytobu,Ricard Sánchez,Defender,2,29,16,13,26,117,2,4,215,2,12,192,91,101,414,270,17,,26,,2,39,37,2,2,163,75,88,,15,16,,220,4,707,7,130,38,13,87,111,20,10,8,25,14,1,11,11,15,6,21,572,355,239,562,12,24,175,1982,2,38,36,37,271,718,18,583,36,47,135,1246,15,29,135,43,106,9,2,0,0,,,,,4,,,,,,,,1,4,,1,,1,,1,,4,1,28,7,,43,43,21,2,1,2,20,2,,1,,,,,,,,,,,,,,,,
Portugal_Primeira_Liga,2025-2026,GD Estoril Praia,a3b3bwtqfx22nmw8toxb430no,Tiago Brito,Midfielder,90,13,7,6,4,6,1,,10,,,22,10,12,20,22,,,4,,,2,1,1,,9,3,6,,1,1,,24,,64,,5,1,,6,12,1,,,,,4,,,,,1,53,29,24,52,2,4,,64,,1,2,1,16,64,,53,6,3,11,82,,,7,5,11,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,
Portugal_Primeira_Liga,2025-2026,GD Estoril Praia,ezct8ekplzxar9mhnf69h4hec,Tiago Parente,Defender,55,15,9,6,14,43,1,1,26,,3,59,33,26,97,44,5,,14,,1,10,9,1,1,44,24,20,,5,2,,4,1,146,2,16,10,6,16,57,2,2,1,4,3,10,,,5,2,4,117,61,58,115,2,9,45,488,,15,13,4,60,148,3,119,11,10,29,286,4,9,32,8,20,3,1,0,0,,,,,,,,,,,,,,,,1,,1,,,,1,,4,1,,11,11,4,1,1,1,10,1,,,,,,,,,,,,,,,,,,
Portugal_Primeira_Liga,2025-2026,GD Estoril Praia,2imz9ikcnqdhrbdwmb8un53ze,A. Tsoungui,Defender,5,23,11,12,23,118,3,13,131,2,1,157,74,83,112,220,21,1,23,1,,24,20,4,,134,63,71,,17,6,2,233,1,695,3,57,18,6,63,145,6,5,1,15,5,8,,,10,9,34,597,215,402,583,15,22,37,1372,,47,40,24,145,716,6,617,37,3,99,991,19,35,73,31,64,9,,,0,,,,,,,,,,,,,2,,,,,,,1,,14,1,11,3,,5,5,4,2,,,11,,,1,,,,,,,,,,,,,,,,
Portugal_Primeira_Liga,2025-2026,GD Estoril Praia,34fm990bf5wm1xkdig1pjon6y,M. Turk,Goalkeeper,16,1,,1,3,,,,4,,,1,,1,,42,,23,3,19,,3,2,1,,,,,,,,,15,,44,1,,,,15,9,,,,3,,,,,,,7,35,4,44,41,,,,270,,4,,,18,66,,48,,,18,93,9,18,12,6,,,,,0,1,,,6,,1,2,9,9,,,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Portugal_Primeira_Liga,2025-2026,GD Estoril Praia,c7xltzkcj4u5qmw4j1e9gxmmt,Xeka,Midfielder,8,28,12,16,12,64,2,2,49,,2,91,47,44,72,99,9,,12,,1,13,12,1,,63,35,28,,7,1,,90,,343,1,18,20,9,39,98,1,3,1,8,6,4,1,,5,,7,286,125,169,286,2,12,1,654,,13,15,9,91,351,4,293,14,8,58,469,2,9,48,17,49,1,0,1,0,,,,,,,,,,,,,,,3,1,1,,,,,9,2,11,,3,7,4,4,1,,1,,,,,,,1,,,,,,,,1,,,,,
Portugal_Primeira_Liga,2025-2026,Gil Vicente FC,664x98r3mbynnh19u1cx984q,Andrew,Goalkeeper,42,8,,8,17,,,,47,8,1,10,,10,,301,,133,17,106,,12,12,,,2,,2,,,,1,109,,334,2,17,,,142,98,,,,17,,,,,,33,95,264,44,302,251,,1,,1496,,13,1,1,165,508,,346,1,,162,668,80,160,136,26,2,2,,,0,20,,3,47,,1,7,43,30,13,3,9,8,,,,,1,,,,,,,,,,,,,,,,,,,1,1,,,4,,,,,,,,,,2,2
Portugal_Primeira_Liga,2025-2026,Gil Vicente FC,a7880ub846f5o23rndrsian84,M. Bamba,Midfielder,8,9,4,5,4,8,,1,2,,,19,9,10,7,10,2,,4,,,2,1,1,,10,5,5,,,1,,4,,29,,1,3,2,2,7,1,,,1,1,3,,,,2,3,19,7,12,16,2,1,,86,,3,3,2,13,29,,19,3,3,10,47,,,5,5,10,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal_Primeira_Liga,2025-2026,Gil Vicente FC,53f75v7ioczl7d9e54tuvwjc9,Sergio Bermejo,Forward,17,7,4,3,16,28,3,1,26,,1,52,32,20,84,27,4,,16,,,3,3,,,45,28,17,,1,2,,40,,101,,14,11,4,18,12,2,4,2,4,3,12,5,1,5,,3,75,54,30,76,,3,2,392,1,3,14,9,72,107,6,79,3,10,28,205,2,4,41,7,24,,,,0,,,,,,,,,,,,,,,17,,,2,,1,3,4,,11,,12,20,2,8,,,,,,,,,,2,,,,,,,,,,,,,
Portugal_Primeira_Liga,2025-2026,Gil Vicente FC,6ys90hkocv68glss19acsvgq2,Carlos Eduardo,Forward,29,27,13,14,15,9,,,13,,1,54,33,21,32,5,7,,15,,2,5,4,1,2,27,20,7,2,2,2,,9,4,24,,7,3,3,9,2,2,3,3,3,3,12,,,1,,,16,11,6,17,3,2,,269,1,6,11,4,29,25,6,17,5,9,8,80,,,7,2,8,,1,1,0,,,,,,,,,,,,,,,,2,,,,,,,,10,,,1,1,4,,,,,2,,,,,,,,,,,,,,,,,,
Portugal_Primeira_Liga,2025-2026,Gil Vicente FC,1xruon30s04okjq684c3v4s4q,F. Cáseres,Midfielder,5,30,18,12,29,159,1,9,145,7,1,196,87,109,120,268,33,,29,,,26,21,5,,166,69,97,,29,11,,307,,952,2,48,34,24,103,267,11,3,1,27,16,2,2,2,2,8,52,842,378,515,839,20,33,2,2199,,38,52,42,133,1001,4,891,53,12,110,1262,19,33,71,41,77,8,,,0,,,,,,,,,,,,,,,,,,1,,,,27,,6,,,2,2,1,,,,,,,,,,,,,,,,,,,,,,,
Portugal_Primeira_Liga,2025-2026,Gil Vicente FC,1ocxh5s9uo0s8ag79j7iv6acp,Daniel Figueira,Goalkeeper,99,2,,2,10,,,,14,2,,3,,3,,150,,76,10,72,,14,10,4,,1,,1,,,1,,71,,153,2,2,1,,61,44,1,,,9,,1,,,,14,50,117,26,146,122,,,,840,,6,,2,97,265,,172,,,93,347,42,92,70,23,1,2,,,0,,,3,34,,1,3,28,15,12,1,11,5,,,,,,,,,,,,1,,,,,,,,,,,,,,,,3,,,,,,,,,,1,1
Portugal_Primeira_Liga,2025-2026,Gil Vicente FC,1fyngntxddw0r7tpovq1o3qqc,Diogo Costa,Midfielder,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal_Primeira_Liga,2025-2026,Gil Vicente FC,3ca3uctce3rk29scnh57clbmc,M. Elimbi,Defender,4,102,61,41,28,86,7,16,255,9,5,182,106,76,67,431,8,,28,,,30,27,3,,80,45,35,,24,6,1,510,2,1166,4,160,19,10,76,181,6,5,2,28,2,,1,1,2,15,98,993,282,751,934,9,16,1,2432,2,149,36,8,202,1208,7,1032,25,43,176,1523,44,102,145,37,74,7,,,0,,,,,,,,,,,,,2,,,,,2,,1,,,1,5,,,6,6,2,,,,,,1,,,,,,,,,,,,,,,,,
Portugal_Primeira_Liga,2025-2026,Gil Vicente FC,ainfqtp7r2yhe2k4esfegrthw,Espigares,Defender,48,82,34,48,19,25,2,6,159,2,3,108,48,60,29,194,3,,19,,1,14,11,3,,26,14,12,,4,2,,199,,534,,86,3,1,26,132,2,4,2,9,,10,,,2,5,59,440,126,325,392,2,7,,972,,78,12,1,108,550,6,451,9,21,99,687,19,53,80,19,46,2,0,1,0,,,,,,,,,,,,,,,,,1,,,,,,1,1,,,,,,,,1,,,,,,,3,,,,1,,,,1,,1,1,,
Portugal_Primeira_Liga,2025-2026,Gil Vicente FC,elozzhro6ct959x1z9zbpual0,M. Fernández,Midfielder,32,27,20,7,26,49,2,1,52,,9,100,60,40,124,45,11,,26,,1,10,8,2,1,73,40,33,,5,11,,21,3,157,1,32,16,6,24,43,12,8,1,6,6,20,3,3,4,,1,116,81,39,116,3,3,1,684,,9,17,23,92,158,9,117,6,23,41,293,1,4,39,16,37,2,0,1,0,,,,,1,,,,,,,,,1,,1,,1,1,,,2,,18,3,,14,14,8,1,,,,1,,,1,1,,,,,1,,,,,,,,,
Portugal_Primeira_Liga,2025-2026,Gil Vicente FC,3p3i8f3iz2t0tqui5uihqt2zu,Santi García,Midfielder,95,141,78,63,33,162,19,3,232,6,19,444,238,206,700,233,24,,33,,6,32,28,4,5,303,160,143,1,9,43,,289,2,839,4,116,37,16,108,173,46,24,19,31,12,2,5,5,41,,37,663,446,240,644,8,33,58,2648,1,30,51,64,471,857,43,681,41,103,176,1565,2,12,165,38,164,5,3,3,2,,,,,3,,,,,,,,,2,,3,1,2,4,1,,37,7,87,6,,27,27,36,8,2,1,90,4,,,,,,,,,2,,,,,,,,,
Portugal_Primeira_Liga,2025-2026,Gil Vicente FC,ajzwef2am5u4bzfdlkr33bml0,Gil Martins,Midfielder,19,,,,1,,,,1,,,,,,2,,,,1,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,1,,,,,,2,2,,2,,,,2,,1,,,,2,,2,,,,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal_Primeira_Liga,2025-2026,Gil Vicente FC,bxr7h7lg9c1zgjvxyaipn9d78,Gonçalo Maia,Midfielder,82,2,1,1,2,,,,,,,4,3,1,,,1,,2,,,,,,,2,2,,,,,,,,1,,,,,,1,,,,,,2,,,,,,1,,1,1,,,,4,,1,2,,,1,,1,,,,3,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal_Primeira_Liga,2025-2026,Gil Vicente FC,azz41n9ufsp9w1ldsczwvc2dw,Gui Beleza,Midfielder,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal_Primeira_Liga,2025-2026,Gil Vicente FC,8smzjuaqx9238kylng11dgphw,Gustavo Varela,Forward,89,91,55,36,32,54,11,2,71,1,7,226,131,95,226,25,4,,32,,6,15,12,3,6,135,76,59,1,,7,,50,6,209,2,41,17,9,45,85,10,16,23,15,13,17,1,1,11,,3,147,92,61,149,2,6,1,1521,9,14,16,42,164,214,39,152,8,80,62,493,1,4,47,17,58,3,6,0,1,,,,,3,,,,,,,,,3,,5,,,2,4,,19,,55,1,,2,2,25,4,1,3,,5,,,,,,,,,2,1,,,,,,,,
Portugal_Primeira_Liga,2025-2026,Gil Vicente FC,1bpopqr7cuikh6s6sk4ij31ed,Héctor Hernández,Forward,23,25,14,11,9,18,1,,10,,2,46,28,18,50,15,3,,9,,2,9,8,1,2,21,14,7,1,3,,,19,,69,1,5,5,4,9,21,1,2,5,4,4,5,,,3,,3,54,35,23,55,,2,,351,1,,7,2,33,73,7,58,2,13,15,125,,,14,1,15,1,1,1,1,,,,,1,,,,,,,,,1,,,,,,,,9,,4,1,,,,1,1,1,1,,2,,,,,,,,,,,,,,,,,,
Portugal_Primeira_Liga,2025-2026,Gil Vicente FC,6tiupunx2lj56mxvew3280duc,Hevertton Santos,Defender,20,34,22,12,24,29,3,3,63,,4,105,55,50,121,155,6,,24,,,16,15,1,,71,33,38,,12,5,,68,1,278,,46,18,9,32,40,6,2,,8,4,16,5,5,5,4,10,204,102,119,206,7,22,69,864,,39,11,5,150,292,2,216,29,3,76,573,11,18,61,30,58,2,,,0,,,,,1,,,,,,,,,,,,,,,1,,,,16,,,15,15,12,,,,29,,,,,1,,1,,,,,,,,,,,,
Portugal_Primeira_Liga,2025-2026,Gil Vicente FC,cuhq4744nzue53ay6piahgzu2,Joelson Fernandes,Forward,11,15,11,4,24,107,10,,116,,7,140,69,71,261,34,11,,24,,1,16,13,3,1,125,58,67,,5,18,,11,4,206,1,60,24,11,38,58,21,4,3,11,11,13,12,10,14,1,7,172,140,48,169,12,9,7,1012,1,4,19,32,137,210,7,176,21,24,34,465,3,5,65,11,29,3,1,0,0,,,,,3,,,,,,,,,3,13,1,,,1,4,2,7,,30,7,7,42,35,20,1,,,,1,,,,,,,,,1,,,,,,,,,
Portugal_Primeira_Liga,2025-2026,Gil Vicente FC,aa43uokg23dh0ls3pgzu4b74l,Jonathan Buatu,Defender,39,140,62,78,31,52,3,14,243,11,3,227,100,127,64,478,10,3,31,3,1,33,27,6,1,87,38,49,1,21,3,1,315,4,1435,4,106,14,11,77,626,4,10,2,31,1,,,,1,16,64,1291,227,1095,1258,13,23,,2745,3,149,28,13,159,1471,12,1322,36,47,149,1782,48,69,101,48,80,4,1,0,0,,,,,1,,,,,,,,,1,,,,2,,,,,,,3,,,,,,2,,,1,1,,,,,,,,,,,,,,,,,
Portugal_Primeira_Liga,2025-2026,Gil Vicente FC,19djqex4nu3lz6vw08f3fwv6x,G. Konan,Defender,3,50,22,28,30,179,3,8,377,10,13,271,127,144,449,612,12,,30,,,32,26,6,,221,105,116,,26,20,,58,,1183,3,274,43,15,168,372,20,8,6,30,3,,15,15,51,10,51,947,516,482,932,12,27,199,2661,1,81,22,26,449,1221,14,983,39,30,238,1963,39,86,208,84,152,5,,,0,,,,,,,,,,,,,1,,,,,1,,6,,,1,74,2,,54,54,59,,,,32,,2,,,,,,,,,,,,,,,,,
Portugal_Primeira_Liga,2025-2026,Gil Vicente FC,4xnor5gc2lnpk1siip7yj4lih,Lucão,Goalkeeper,30,3,,3,8,,,,29,1,1,4,,4,,112,,69,8,45,,12,10,2,,1,,1,,1,,,49,,147,,11,,,58,52,,,,8,,,,,,14,32,115,20,136,124,,,,720,,4,,2,58,213,,156,,,57,283,26,54,38,19,3,,,,0,7,,1,13,,,3,15,11,4,,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal_Primeira_Liga,2025-2026,Gil Vicente FC,7owkwjtjvrehlmlic3spg47e2,Luís Esteves,Midfielder,10,61,41,20,33,332,23,1,318,5,31,294,157,137,652,410,25,,33,,4,34,30,4,1,233,116,117,,27,49,,252,2,1321,4,148,43,17,165,463,57,30,23,33,15,,28,6,13,2,99,1079,693,535,1101,25,27,7,2770,1,21,36,52,471,1457,53,1200,52,45,257,2021,17,73,290,65,184,3,1,3,1,,,,,8,,,,,,,,,6,67,2,3,1,,,19,66,9,44,8,37,98,42,18,2,1,4,,,,,1,1,7,,,1,3,,,,,,1,1,,
Portugal_Primeira_Liga,2025-2026,Gil Vicente FC,9gmf1j7ntsbe4ybmbjbxrwlxw,A. Moreira,Forward,27,20,14,6,21,81,9,1,121,,12,128,75,53,253,52,9,,21,,2,9,8,1,2,108,61,47,,6,12,,26,5,204,1,81,18,8,51,52,13,10,8,11,12,10,9,9,11,2,3,162,128,50,166,5,15,2,1031,4,8,16,17,149,211,18,169,20,53,42,453,3,3,59,8,39,3,2,0,0,,,,,1,,,,,,,,,1,5,2,,,2,5,,6,2,40,4,,25,25,29,,,,1,,,,,,,,,,1,,,,,,,,,
Portugal_Primeira_Liga,2025-2026,Gil Vicente FC,ebaganzllbxfacvobgmsu1045,Murilo de Souza,Forward,77,35,22,13,32,180,16,2,346,2,34,231,128,103,743,210,4,,32,,11,33,27,6,11,196,106,90,,8,36,,296,8,720,4,172,49,24,129,65,40,26,32,30,18,2,45,16,34,1,30,565,438,199,562,13,18,6,2589,8,11,12,25,440,751,58,592,31,105,159,1357,7,23,246,40,136,3,6,5,2,,,,,4,,,,,,,,,4,85,1,,1,10,7,25,13,3,83,4,41,127,70,39,,,1,,9,1,,,,6,,,,3,6,6,,,,,,,
Portugal_Primeira_Liga,2025-2026,Gil Vicente FC,1s9t1oyy2k2jbhs9xueaqycq,J. Mutombo,Defender,45,1,,1,3,9,1,,16,,,11,8,3,18,14,,,3,,,1,1,,,10,8,2,,1,,,1,,36,1,10,3,2,5,13,,,,1,1,2,1,1,,,1,28,17,13,28,,2,6,120,,2,,,23,37,,29,2,1,8,68,1,3,6,3,5,,,,0,,,,,,,,,,,,,,,,,,,,,,,,6,,,1,1,5,,,,4,,,,,,,,,,,,,,,,,,,
Portugal_Primeira_Liga,2025-2026,Gil Vicente FC,bvlwv6fwawqnv446zj516y4no,Pablo,Forward,9,76,43,33,13,52,6,1,42,1,7,181,95,86,154,30,9,,13,,10,7,7,,10,105,52,53,2,4,13,,39,5,159,1,21,13,9,23,41,14,4,13,12,10,1,,,11,,2,111,76,38,112,6,7,,955,1,12,24,31,92,162,17,114,13,41,48,335,,,34,14,48,4,6,4,6,,,,,1,,,,,,,,,1,,5,,,3,,,17,1,18,1,,,,4,9,,5,,6,,,,,,,,,,3,2,1,,,,,,
Portugal_Primeira_Liga,2025-2026,Gil Vicente FC,5xkkb1l7y84mwfjsytlqoep04,A. Picornell,Goalkeeper,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal_Primeira_Liga,2025-2026,Gil Vicente FC,6slgx4cq2lvj7bchhcazwq4no,Rodrigo Rodrigues,Midfielder,80,1,,1,4,,,,4,,1,11,6,5,14,6,,,4,,,,,,,10,6,4,,1,,,3,,11,,3,1,1,1,2,,,1,,,4,,,,,,8,8,,8,,1,2,33,,1,3,3,10,11,1,8,1,2,3,28,,,3,,3,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,2,,,,,,,,,,,,,,,,,,,,,,,
Portugal_Primeira_Liga,2025-2026,Gil Vicente FC,bvfw96dg2x8xhgugho6sicu8k,B. Soyer,Forward,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal_Primeira_Liga,2025-2026,Gil Vicente FC,15bmquazuo9w1qfzwib65lwr8,A. Tchaptchet,Defender,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
