liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocks,Carries,Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Games Played,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Interceptions,Key Passes (Attempt Assists),Leftside Passes,Offsides,Open Play Passes,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Starts,Substitute Off,Substitute On,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Created,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Winning Goal,Assists (Intentional),Blocked Shots,Clean Sheets,Clearances Off the Line,GK Successful Distribution,Goal Assists,Goal Kicks,Goals,Goals from Inside Box,Handballs conceded,Headed Goals,Own Goal Scored,Penalties Conceded,Penalty Goals Conceded,Red Cards - 2nd Yellow,Second Goal Assists,Shots On Target ( inc goals ),Successful Launches,Through balls,Throw Ins to Opposition Player,Total Big Chances Missed,Total Big Chances Saved,Total Big Chances Scored,Total Red Cards,Yellow Cards,Home Goals,Away Goals,Attempts from Set Pieces,Corners Taken (incl short corners),Goals Openplay,Hit Woodwork,Left Foot Goals,Overruns,Right Foot Goals,Successful Corners into Box,Unsuccessful Corners into Box,Unsuccessful lay-offs,Foul Won Penalty,Goals from Outside Box,Last Player Tackle,Catches,Drops,GK Unsuccessful Distribution,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - caught,Saves made - parried,Goalkeeper Smother,Penalties Taken,Penalty Goals,Straight Red Cards,Direct Setpiece Goals,Set Pieces Goals,Direct Corner Goals,Penalties Off Target,Penalties Saved,Saves from Penalty,Other Goals,Crosses not Claimed
Eredivisie,2025-2026,FC Utrecht,2sgey1g99rmupumezjo9rkxcl,K. Finnsson,Defender,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,2025-2026,FC Utrecht,deb7ysp5fwiouttlarstuxgyc,K. Gadellaa,Goalkeeper,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,2025-2026,FC Utrecht,cy0lv5u16obr2ne4xiins43x1,S. Haller,Forward,91,105.0,40.0,65.0,20.0,84.0,1.0,70.0,7.0,175.0,80.0,95.0,173.0,52.0,8.0,20.0,13.0,9.0,4.0,70.0,40.0,30.0,6.0,14.0,59.0,3.0,271.0,30.0,9.0,4.0,31.0,83.0,17.0,10.0,9.0,8.0,11.0,,,3.0,32.0,3.0,190.0,117.0,80.0,194.0,4.0,3.0,1.0,893.0,21.0,2.0,5.0,14.0,22.0,135.0,278.0,19.0,197.0,7.0,66.0,81.0,436.0,,,6.0,,,67.0,14.0,81.0,1.0,2.0,3.0,,,,3.0,,1.0,1.0,,1.0,,,,,,9.0,1.0,1.0,,2.0,,1.0,,1.0,1.0,0.0,,,,1.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,2025-2026,FC Utrecht,3r6elcuru7no13hrfczmwbmy1,S. Horemans,Defender,2,42.0,19.0,23.0,26.0,100.0,5.0,116.0,9.0,125.0,59.0,66.0,219.0,358.0,4.0,26.0,29.0,26.0,3.0,83.0,40.0,43.0,24.0,18.0,281.0,,758.0,50.0,27.0,12.0,88.0,46.0,19.0,5.0,19.0,3.0,7.0,19.0,19.0,5.0,2.0,48.0,615.0,266.0,392.0,591.0,19.0,15.0,145.0,1706.0,9.0,4.0,62.0,11.0,4.0,215.0,785.0,7.0,639.0,34.0,17.0,146.0,1219.0,35.0,35.0,6.0,27.0,51.0,127.0,54.0,95.0,0.0,1.0,6.0,3.0,,,1.0,,,,,,,,1.0,,,2.0,10.0,1.0,16.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,2025-2026,FC Utrecht,egcs7b6ixb62ep08t7jznf9ih,V. Jensen,Midfielder,7,18.0,9.0,9.0,8.0,34.0,,29.0,,58.0,22.0,36.0,76.0,24.0,4.0,8.0,7.0,6.0,1.0,40.0,13.0,27.0,4.0,7.0,50.0,1.0,148.0,16.0,11.0,3.0,17.0,42.0,7.0,4.0,7.0,4.0,1.0,,,3.0,11.0,7.0,123.0,69.0,55.0,117.0,6.0,8.0,,540.0,2.0,,2.0,6.0,10.0,43.0,150.0,12.0,124.0,14.0,21.0,26.0,232.0,1.0,1.0,1.0,2.0,2.0,18.0,9.0,24.0,0.0,,2.0,,,,,,5.0,5.0,,,,,,,,8.0,,3.0,,1.0,,3.0,,1.0,4.0,1.0,,,5.0,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,2025-2026,FC Utrecht,dotvgi9g50m2axfw4isamd1ck,M. Jonathans,Forward,26,13.0,7.0,6.0,16.0,52.0,1.0,77.0,4.0,65.0,37.0,28.0,129.0,44.0,3.0,16.0,12.0,11.0,1.0,52.0,30.0,22.0,,8.0,55.0,,164.0,46.0,7.0,3.0,24.0,13.0,9.0,4.0,3.0,4.0,13.0,7.0,5.0,7.0,4.0,9.0,123.0,88.0,42.0,114.0,2.0,3.0,,493.0,20.0,2.0,6.0,6.0,11.0,91.0,164.0,9.0,123.0,5.0,21.0,41.0,286.0,9.0,8.0,11.0,3.0,7.0,37.0,13.0,34.0,0.0,,6.0,,,,1.0,,2.0,2.0,,1.0,,,1.0,,,5.0,1.0,,1.0,1.0,,2.0,,1.0,1.0,1.0,,3.0,2.0,1.0,,1.0,1.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,2025-2026,FC Utrecht,33yauarx84sam5u05vgyqxfxl,J. Karlsson,Forward,11,16.0,9.0,7.0,15.0,46.0,1.0,69.0,7.0,62.0,33.0,29.0,140.0,44.0,1.0,15.0,7.0,4.0,3.0,46.0,24.0,22.0,2.0,6.0,20.0,3.0,134.0,34.0,8.0,5.0,31.0,25.0,7.0,5.0,4.0,4.0,11.0,7.0,5.0,6.0,4.0,5.0,99.0,75.0,32.0,95.0,8.0,1.0,1.0,468.0,18.0,4.0,8.0,4.0,7.0,88.0,135.0,13.0,100.0,9.0,25.0,35.0,267.0,22.0,14.0,7.0,2.0,2.0,51.0,6.0,33.0,1.0,1.0,6.0,,,,1.0,,4.0,3.0,1.0,1.0,,,,,,8.0,2.0,1.0,,1.0,,1.0,,2.0,1.0,3.0,1.0,10.0,3.0,,,3.0,3.0,2.0,7.0,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,
Eredivisie,2025-2026,FC Utrecht,76u4hfy71m21n78a3gs5wrnys,P. Kloosterboer,Defender,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,2025-2026,FC Utrecht,9xz9a9gy76rndl19q2ctb5no4,B. Menzo,Forward,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,2025-2026,FC Utrecht,7o8auo4uu5mzh7f4a44ucdf8q,D. Min,Forward,9,67.0,39.0,28.0,22.0,61.0,2.0,68.0,2.0,140.0,86.0,54.0,144.0,41.0,6.0,22.0,16.0,15.0,1.0,73.0,47.0,26.0,4.0,12.0,51.0,,191.0,34.0,12.0,10.0,31.0,40.0,13.0,14.0,7.0,4.0,15.0,,,10.0,16.0,6.0,139.0,92.0,49.0,135.0,3.0,2.0,2.0,856.0,29.0,1.0,8.0,16.0,11.0,114.0,193.0,20.0,141.0,5.0,40.0,52.0,354.0,,,9.0,,2.0,45.0,7.0,50.0,1.0,,3.0,,,,1.0,,3.0,3.0,1.0,,,,,,,6.0,,2.0,,6.0,,3.0,,1.0,3.0,0.0,,,1.0,,1.0,,2.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,2025-2026,FC Utrecht,a02jtmvlc1tlstvt96pa1hisq,D. Murkin,Defender,55,10.0,4.0,6.0,9.0,28.0,2.0,31.0,4.0,31.0,16.0,15.0,57.0,54.0,3.0,9.0,6.0,6.0,,21.0,12.0,9.0,2.0,4.0,14.0,,116.0,17.0,8.0,1.0,17.0,22.0,7.0,,4.0,2.0,5.0,4.0,2.0,1.0,1.0,7.0,83.0,53.0,34.0,76.0,5.0,,14.0,349.0,3.0,2.0,12.0,8.0,3.0,57.0,118.0,2.0,83.0,5.0,8.0,35.0,194.0,6.0,2.0,2.0,7.0,9.0,30.0,11.0,26.0,0.0,3.0,,,,,3.0,,2.0,1.0,,,,,1.0,,,2.0,3.0,,3.0,,,1.0,,1.0,0.0,2.0,,5.0,2.0,,2.0,,,2.0,3.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,2025-2026,FC Utrecht,2bz8ey1mxuv6uo8duu7if6k4q,N. Ohio,Forward,11,,,,2.0,4.0,,2.0,,,,,4.0,2.0,,2.0,1.0,1.0,,,,,,,3.0,,11.0,1.0,,,2.0,2.0,,,,,2.0,,,,1.0,,10.0,4.0,6.0,10.0,,,,39.0,,,,,,4.0,11.0,,10.0,,,1.0,15.0,,,,,,1.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,2025-2026,FC Utrecht,eyf1gegzw3kyrb8phfexk680k,V. Plantinga,Defender,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,2025-2026,FC Utrecht,9ano8w4jrlk6zq92rxchzaru2,Miguel Rodríguez,Forward,22,31.0,19.0,12.0,24.0,99.0,2.0,200.0,10.0,213.0,120.0,93.0,341.0,90.0,12.0,24.0,15.0,12.0,3.0,182.0,101.0,81.0,16.0,18.0,161.0,1.0,388.0,85.0,44.0,23.0,69.0,40.0,18.0,16.0,15.0,10.0,9.0,12.0,12.0,21.0,15.0,12.0,281.0,187.0,108.0,271.0,9.0,14.0,6.0,1349.0,60.0,3.0,8.0,19.0,37.0,237.0,390.0,31.0,283.0,23.0,64.0,107.0,767.0,23.0,22.0,29.0,6.0,18.0,100.0,30.0,89.0,1.0,,14.0,1.0,,,,,3.0,3.0,,1.0,,,,1.0,,15.0,1.0,2.0,,4.0,,2.0,1.0,2.0,3.0,0.0,,1.0,2.0,1.0,,3.0,2.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,2025-2026,FC Utrecht,6narzhg4hjarzdm235jkcclxw,A. Stepanov,Forward,18,45.0,22.0,23.0,13.0,41.0,,57.0,10.0,117.0,74.0,43.0,145.0,31.0,1.0,13.0,7.0,6.0,1.0,72.0,52.0,20.0,1.0,5.0,29.0,6.0,149.0,37.0,15.0,9.0,32.0,49.0,6.0,12.0,11.0,11.0,2.0,1.0,1.0,7.0,11.0,5.0,102.0,69.0,35.0,98.0,4.0,4.0,,816.0,29.0,2.0,7.0,18.0,5.0,124.0,150.0,21.0,103.0,8.0,61.0,47.0,319.0,5.0,5.0,16.0,,2.0,45.0,7.0,45.0,1.0,1.0,6.0,,,,1.0,,4.0,4.0,1.0,,,,,,,9.0,,2.0,,4.0,,3.0,,,2.0,2.0,,,3.0,,,1.0,4.0,,,2.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
Eredivisie,2025-2026,FC Utrecht,8tqsvu5sw6kn014hdv88zppm1,N. Vesterlund,Defender,23,32.0,9.0,23.0,17.0,84.0,3.0,67.0,6.0,64.0,21.0,43.0,114.0,136.0,,17.0,18.0,14.0,4.0,32.0,12.0,20.0,5.0,4.0,122.0,,360.0,22.0,24.0,10.0,27.0,25.0,5.0,2.0,14.0,6.0,3.0,1.0,1.0,,2.0,20.0,277.0,105.0,180.0,264.0,2.0,13.0,83.0,1181.0,3.0,,52.0,5.0,6.0,115.0,367.0,6.0,284.0,15.0,16.0,83.0,604.0,9.0,9.0,1.0,24.0,29.0,53.0,39.0,54.0,0.0,1.0,3.0,2.0,,,1.0,,1.0,1.0,,1.0,,,,,,4.0,5.0,,13.0,1.0,,1.0,,2.0,0.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,2025-2026,FC Utrecht,c3wnyafe1scw1wdy7lw7rwe1g,N. Viereck,Defender,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,2025-2026,FC Utrecht,c2an5ksdu6jbap3x3jp3z9c5x,N. Viergever,Defender,24,67.0,29.0,38.0,24.0,60.0,16.0,196.0,2.0,115.0,54.0,61.0,60.0,373.0,6.0,24.0,22.0,18.0,4.0,48.0,25.0,23.0,22.0,2.0,185.0,,858.0,112.0,19.0,11.0,56.0,274.0,2.0,7.0,17.0,6.0,7.0,1.0,1.0,2.0,,36.0,738.0,294.0,479.0,736.0,6.0,13.0,3.0,1724.0,3.0,,99.0,16.0,2.0,137.0,892.0,8.0,772.0,19.0,16.0,120.0,1132.0,4.0,4.0,,30.0,44.0,72.0,52.0,76.0,0.0,,1.0,4.0,,2.0,,2.0,,,,,,,1.0,,,1.0,14.0,1.0,,3.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,2025-2026,FC Utrecht,4ej8uchqe3rt1s5h6phjo3310,G. Zechiël,Midfielder,21,26.0,10.0,16.0,33.0,261.0,6.0,374.0,16.0,240.0,117.0,123.0,435.0,358.0,15.0,33.0,35.0,28.0,7.0,214.0,107.0,107.0,39.0,39.0,259.0,6.0,1211.0,183.0,45.0,20.0,150.0,386.0,44.0,13.0,31.0,15.0,2.0,8.0,7.0,23.0,38.0,61.0,1020.0,583.0,495.0,1009.0,27.0,24.0,4.0,2718.0,59.0,8.0,34.0,21.0,33.0,319.0,1264.0,38.0,1070.0,51.0,72.0,194.0,1731.0,14.0,13.0,32.0,12.0,40.0,156.0,52.0,154.0,4.0,4.0,17.0,4.0,,,5.0,,8.0,6.0,,3.0,,,,,,25.0,6.0,10.0,,8.0,,5.0,,4.0,3.0,5.0,1.0,,8.0,1.0,,6.0,5.0,,,6.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,2025-2026,FC Utrecht,dmnk8dz6w8n4fcso88fuvusfe,Zidane Iqbal,Midfielder,14,3.0,2.0,1.0,5.0,30.0,1.0,44.0,,29.0,11.0,18.0,36.0,44.0,2.0,5.0,6.0,6.0,,26.0,9.0,17.0,4.0,1.0,55.0,,168.0,23.0,1.0,1.0,15.0,54.0,1.0,,3.0,3.0,2.0,,,4.0,2.0,11.0,150.0,98.0,67.0,154.0,6.0,3.0,,255.0,5.0,,1.0,2.0,4.0,28.0,183.0,,165.0,9.0,1.0,18.0,223.0,,,3.0,1.0,5.0,10.0,8.0,13.0,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,2025-2026,FC Utrecht,8ymqihdfqc7esda7y407lebx1,D. de Wit,Midfielder,20,171.0,68.0,103.0,26.0,160.0,7.0,79.0,4.0,340.0,156.0,184.0,265.0,230.0,22.0,26.0,26.0,21.0,5.0,169.0,88.0,81.0,17.0,18.0,215.0,6.0,730.0,33.0,39.0,25.0,71.0,136.0,21.0,13.0,23.0,6.0,3.0,1.0,1.0,4.0,29.0,11.0,522.0,322.0,211.0,521.0,22.0,27.0,4.0,2069.0,22.0,3.0,42.0,48.0,29.0,273.0,741.0,27.0,532.0,49.0,65.0,209.0,1072.0,3.0,3.0,7.0,13.0,19.0,157.0,55.0,190.0,1.0,2.0,3.0,5.0,,,3.0,,6.0,6.0,2.0,3.0,,1.0,1.0,,,14.0,4.0,2.0,,6.0,,4.0,,7.0,3.0,3.0,,,3.0,,1.0,1.0,1.0,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,
Eredivisie,2025-2026,FC Utrecht,af5u44a3vud8ac2vjd8lcjp5g,J. van Ommeren,Midfielder,46,2.0,,2.0,2.0,6.0,,5.0,1.0,5.0,,5.0,10.0,7.0,,2.0,1.0,1.0,,3.0,,3.0,,,10.0,,27.0,,,,2.0,5.0,,,,,2.0,,,1.0,,,24.0,14.0,11.0,25.0,,1.0,,39.0,,,2.0,,1.0,6.0,28.0,,25.0,1.0,,3.0,38.0,,,,1.0,1.0,,3.0,2.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,2025-2026,FC Utrecht,95138z7cunha28l5ptzjnnggk,J. van de Haar,Forward,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,2025-2026,FC Utrecht,29s8wk0a2m66rebsfx1jfuuh,D. van den Berg,Midfielder,6,1.0,,1.0,5.0,10.0,,10.0,,11.0,3.0,8.0,15.0,19.0,,5.0,2.0,2.0,,10.0,3.0,7.0,2.0,2.0,18.0,,56.0,7.0,3.0,2.0,10.0,9.0,2.0,,2.0,2.0,3.0,,,1.0,3.0,2.0,48.0,25.0,23.0,46.0,2.0,1.0,,141.0,2.0,,2.0,,3.0,14.0,56.0,1.0,48.0,3.0,3.0,8.0,77.0,1.0,1.0,1.0,,,6.0,3.0,8.0,1.0,,,,,,,,1.0,1.0,,,,,1.0,,,1.0,1.0,,,,,1.0,,,0.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,2025-2026,FC Utrecht,aafz6q5ggn9e6m5hprc71lgph,M. van der Hoorn,Defender,3,126.0,50.0,76.0,28.0,68.0,18.0,242.0,2.0,216.0,92.0,124.0,74.0,509.0,8.0,28.0,28.0,25.0,3.0,90.0,42.0,48.0,25.0,11.0,382.0,1.0,1261.0,125.0,18.0,7.0,73.0,351.0,11.0,5.0,25.0,6.0,3.0,,,2.0,3.0,125.0,1070.0,401.0,712.0,988.0,13.0,14.0,7.0,2111.0,6.0,1.0,150.0,30.0,19.0,215.0,1310.0,10.0,1113.0,27.0,35.0,197.0,1645.0,1.0,1.0,2.0,48.0,96.0,146.0,52.0,101.0,1.0,,2.0,5.0,,11.0,,11.0,2.0,2.0,2.0,2.0,,1.0,1.0,,,5.0,32.0,1.0,,,,2.0,,1.0,1.0,1.0,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,2025-2026,FC Volendam,eu901b75l2ly5p48jdw6kwmad,M. Amevor,Defender,3,113.0,48.0,65.0,31.0,103.0,38.0,280.0,1.0,193.0,91.0,102.0,57.0,428.0,8.0,31.0,44.0,39.0,5.0,80.0,43.0,37.0,35.0,7.0,417.0,1.0,1172.0,136.0,26.0,16.0,93.0,262.0,8.0,8.0,31.0,2.0,,,,2.0,2.0,68.0,1011.0,311.0,735.0,978.0,14.0,12.0,2.0,2669.0,3.0,1.0,160.0,33.0,9.0,183.0,1210.0,10.0,1046.0,26.0,22.0,164.0,1570.0,3.0,3.0,,45.0,77.0,105.0,62.0,87.0,0.0,,1.0,3.0,2.0,7.0,1.0,8.0,1.0,1.0,,1.0,,,1.0,,,2.0,12.0,,1.0,,1.0,1.0,1.0,3.0,1.0,0.0,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,
Eredivisie,2025-2026,FC Volendam,6svx5u21jrcch3ewpqqbxukmh,J. Bacuna,Midfielder,4,54.0,24.0,30.0,12.0,42.0,5.0,71.0,5.0,116.0,53.0,63.0,128.0,111.0,7.0,12.0,10.0,9.0,1.0,62.0,29.0,33.0,9.0,6.0,49.0,,251.0,37.0,21.0,9.0,40.0,69.0,7.0,7.0,7.0,5.0,5.0,2.0,2.0,9.0,7.0,22.0,172.0,110.0,80.0,166.0,6.0,9.0,7.0,619.0,11.0,,11.0,14.0,9.0,144.0,271.0,8.0,188.0,15.0,12.0,83.0,446.0,26.0,10.0,7.0,10.0,27.0,84.0,25.0,56.0,0.0,,8.0,1.0,,,1.0,,,,,,,,,,,1.0,2.0,3.0,,,,,,1.0,,,2.0,16.0,,,,3.0,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,2025-2026,FC Volendam,9m3115fhbxgjwfr9stchwvytw,L. Blondeau,Defender,25,,,,2.0,6.0,,14.0,,2.0,,2.0,,13.0,,2.0,2.0,2.0,,2.0,,2.0,1.0,,12.0,,48.0,9.0,1.0,1.0,4.0,18.0,,,1.0,,1.0,,,,,1.0,40.0,6.0,35.0,40.0,,2.0,,91.0,,,5.0,,,8.0,49.0,,41.0,2.0,,8.0,61.0,,,,4.0,6.0,4.0,4.0,2.0,0.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,2025-2026,FC Volendam,7k2f0ny66qu7qzey9p6hdml90,A. Bouziane,Midfielder,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,2025-2026,FC Volendam,xvher4f1mb6otoui5k5gs3ro,N. Bukala,Midfielder,18,25.0,14.0,11.0,24.0,97.0,8.0,129.0,2.0,186.0,81.0,105.0,172.0,125.0,18.0,24.0,31.0,28.0,3.0,161.0,67.0,94.0,30.0,6.0,129.0,,484.0,53.0,54.0,41.0,71.0,137.0,7.0,5.0,20.0,11.0,4.0,1.0,1.0,14.0,29.0,22.0,399.0,202.0,202.0,381.0,26.0,33.0,,1681.0,24.0,,25.0,24.0,22.0,139.0,488.0,10.0,403.0,59.0,15.0,85.0,792.0,7.0,7.0,10.0,9.0,21.0,60.0,32.0,64.0,1.0,,2.0,1.0,,,1.0,,2.0,2.0,,,,,,,,5.0,2.0,1.0,,2.0,,2.0,,5.0,1.0,1.0,,,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,2025-2026,FC Volendam,8q43q98due672rcbps12ih0d0,T. Codinha,Midfielder,38,,,,2.0,2.0,,2.0,,3.0,2.0,1.0,2.0,,1.0,2.0,,,,3.0,2.0,1.0,1.0,,1.0,,3.0,1.0,,,1.0,,,,,,2.0,,,,,,3.0,,3.0,3.0,,1.0,,14.0,1.0,,1.0,1.0,,5.0,3.0,,3.0,1.0,,,12.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,2025-2026,FC Volendam,d7ml58kwwpetvnw46qja9ru5m,A. Descotte,Forward,99,37.0,25.0,12.0,13.0,55.0,,74.0,6.0,93.0,60.0,33.0,140.0,44.0,5.0,13.0,12.0,11.0,1.0,56.0,35.0,21.0,,7.0,30.0,1.0,177.0,37.0,10.0,2.0,25.0,50.0,8.0,5.0,8.0,4.0,5.0,,,6.0,9.0,7.0,124.0,92.0,34.0,119.0,3.0,4.0,1.0,791.0,23.0,2.0,4.0,10.0,8.0,98.0,179.0,17.0,126.0,7.0,47.0,53.0,292.0,3.0,3.0,9.0,1.0,3.0,42.0,14.0,50.0,1.0,1.0,4.0,1.0,,,1.0,,3.0,3.0,,,,,,,,12.0,1.0,1.0,,2.0,,1.0,,2.0,0.0,3.0,,,3.0,,1.0,,2.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,2025-2026,FC Volendam,5qtvvfzhprrxgy206t5hbsnpw,K. Dyer,Midfielder,33,,,,3.0,1.0,,4.0,,3.0,1.0,2.0,4.0,1.0,,3.0,1.0,1.0,,3.0,1.0,2.0,,,3.0,,11.0,,,,,6.0,,,,,3.0,,,,,,9.0,4.0,5.0,9.0,1.0,1.0,1.0,25.0,1.0,,,,,3.0,11.0,,9.0,2.0,,2.0,18.0,,,1.0,,,2.0,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,2025-2026,FC Volendam,7a1f6wedz8jtcvn58d5pomm8k,S. Esajas,Defender,28,2.0,2.0,,3.0,7.0,2.0,3.0,,4.0,4.0,,5.0,5.0,,3.0,4.0,4.0,,2.0,2.0,,,,8.0,,26.0,2.0,,,3.0,7.0,,1.0,1.0,1.0,2.0,,,,2.0,1.0,25.0,7.0,19.0,25.0,,,,72.0,,,3.0,1.0,,3.0,27.0,2.0,26.0,,1.0,1.0,36.0,,,,,,1.0,,1.0,0.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,2025-2026,FC Volendam,2rluvlh7acweh63haqga3cm50,J. Haanstra,Defender,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
