root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Starts,Total Clearances,PutThrough/Blocked Distribution,Duels won,Foul Attempted Tackle,Ground Duels lost,Total Losses Of Possession,Substitute Off,Forward Passes,Goal Assists,Successful Long Passes,Substitute On,Times Tackled,Successful Launches,Yellow Cards,Successful Dribbles,Aerial Duels,Total Unsuccessful Passes ( Excl Crosses & Corners ),Assists (Intentional),Appearances,Throw Ins to Own Player,Goals Conceded Inside Box,Rightside Passes,Unsuccessful Crosses open play,Unsuccessful Short Passes,Interceptions,Blocked Shots,Ground Duels won,Total Tackles,Index,Open Play Passes,Time Played,Duels,Shots Off Target (inc woodwork),Unsuccessful Long Passes,Unsuccessful Launches,Shots On Target ( inc goals ),Unsuccessful Dribbles,Successful Crosses & Corners,Key Passes (Attempt Assists),PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Total Fouls Won,Total Touches In Opposition Box,Successful Crosses open play,Aerial Duels won,Unsuccessful Passes Opposition Half,Successful Passes Opposition Half,Through balls,Total Successful Passes ( Excl Crosses & Corners ) ,Total Shots,Unsuccessful Passes Own Half,Fifty Fifty,Aerial Duels lost,Total Fouls Conceded,Successful Fifty Fifty,Penalty Goals Conceded,Touches,Successful Lay-offs,Successful Short Passes,Duels lost,Successful Passes Own Half,Games Played,Recoveries,Total Passes,Ground Duels,Leftside Passes,Successful Open Play Passes,Goals Conceded,Unsuccessful Crosses & Corners,Corners Won,Backward Passes,Tackles Won,Tackles Lost,Unsuccessful lay-offs,Home Goals,Away Goals,Winning Goal,Right Foot Goals,Hit Woodwork,Handballs conceded,Goals from Outside Box,Goals,Attempts from Set Pieces,Corners Taken (incl short corners),Clearances Off the Line,Unsuccessful Corners into Box,Blocks,Clean Sheets,Second Goal Assists,Throw Ins to Opposition Player,Saves Made,Catches,GK Successful Distribution,Saves Made from Outside Box,Successful Corners into Box,Own Goal Scored,Offsides,Headed Goals,Goals from Inside Box,Left Foot Goals,Penalty Goals,Penalties Taken,Foul Won Penalty,Penalties Conceded,Penalties Faced,GK Unsuccessful Distribution,Punches,Saves made - caught,Saves made - parried,Drops,Crosses not Claimed,Goalkeeper Smother,Saves Made from Inside Box,Red Cards - 2nd Yellow,Total Red Cards,Straight Red Cards,Set Pieces Goals,Other Goals,Last Man Tackle,Saves from Penalty,Penalties Saved,Penalties Off Target,Goal Kicks,Overruns,Last Player Tackle
testeo_ligas_europa,Germany_Bundesliga,2021-2022,SV Werder Bremen,SV_Werder_Bremen,178x7qayi0zn7c24tkyl02yuh,L. Mai,Defender,26,9.0,38.0,10.0,50.0,2.0,17.0,97.0,3.0,268.0,,44.0,7.0,1.0,4.0,1.0,3.0,47.0,90.0,,16.0,2.0,16.0,61.0,2.0,52.0,13.0,,28.0,22.0,33.0,672.0,856.0,92.0,3.0,38.0,15.0,1.0,,,3.0,6.0,2.0,3.0,6.0,,22.0,59.0,216.0,1.0,603.0,4.0,33.0,27.0,25.0,5.0,17.0,1.0,805.0,,559.0,42.0,387.0,16.0,53.0,693.0,45.0,309.0,582.0,18.0,2.0,2.0,55.0,10.0,12.0,,0.0,0.0,0.0,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,SV Werder Bremen,SV_Werder_Bremen,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,Midfielder,34,11.0,20.0,23.0,70.0,14.0,38.0,188.0,4.0,159.0,1.0,20.0,8.0,6.0,3.0,1.0,6.0,46.0,109.0,1.0,19.0,74.0,18.0,42.0,32.0,77.0,13.0,3.0,43.0,17.0,30.0,484.0,1054.0,127.0,3.0,32.0,16.0,2.0,1.0,12.0,10.0,11.0,2.0,21.0,13.0,12.0,27.0,108.0,202.0,1.0,381.0,5.0,33.0,34.0,19.0,20.0,17.0,1.0,789.0,3.0,361.0,57.0,191.0,19.0,73.0,490.0,81.0,168.0,376.0,20.0,32.0,9.0,121.0,9.0,8.0,,0.0,0.0,0.0,,,,,,,,,,4.0,2.0,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,SV Werder Bremen,SV_Werder_Bremen,56akt1tmzo2adv8elthwfvt91,K. Möhwald,Midfielder,6,,,,,,1.0,3.0,1.0,1.0,,,1.0,,,,,,1.0,,1.0,,,2.0,,,,,,,15.0,8.0,12.0,1.0,,1.0,,,,,,,,,2.0,,,2.0,4.0,,7.0,,,,,,,,11.0,1.0,7.0,1.0,3.0,1.0,2.0,8.0,1.0,3.0,7.0,,1.0,,2.0,,,,0.0,0.0,0.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,SV Werder Bremen,SV_Werder_Bremen,1rm3t48auz1wqya7tanmjyjje,A. Nankishi,Forward,17,2.0,1.0,1.0,8.0,3.0,19.0,29.0,2.0,9.0,,1.0,4.0,13.0,,,2.0,2.0,10.0,,6.0,,1.0,10.0,2.0,8.0,3.0,,7.0,3.0,46.0,28.0,137.0,28.0,,2.0,1.0,1.0,10.0,1.0,,,,2.0,9.0,1.0,1.0,9.0,15.0,,18.0,1.0,3.0,6.0,1.0,4.0,1.0,,66.0,1.0,17.0,20.0,4.0,6.0,5.0,28.0,26.0,1.0,18.0,1.0,2.0,2.0,8.0,2.0,1.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,SV Werder Bremen,SV_Werder_Bremen,22imd9on624739u8fym5n640l,Y. Osako,Forward,8,2.0,1.0,2.0,6.0,2.0,9.0,22.0,1.0,12.0,,2.0,,7.0,,,1.0,7.0,9.0,,2.0,2.0,3.0,17.0,,8.0,,,3.0,,62.0,54.0,172.0,19.0,2.0,1.0,,3.0,,1.0,5.0,,,2.0,6.0,1.0,3.0,6.0,31.0,1.0,46.0,5.0,3.0,7.0,4.0,3.0,5.0,,83.0,3.0,44.0,13.0,16.0,2.0,7.0,55.0,12.0,13.0,45.0,3.0,,2.0,13.0,,,,0.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,SV Werder Bremen,SV_Werder_Bremen,9c7u4prxgs3gzmi8ls0ygrpm2,Park Kyu-Hyun,Defender,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,SV Werder Bremen,SV_Werder_Bremen,expxslws50h0iw0logr02gs7p,J. Pavlenka,Goalkeeper,1,23.0,24.0,,9.0,,,169.0,,378.0,,151.0,,,36.0,,,10.0,167.0,,23.0,,23.0,98.0,,7.0,1.0,,,,62.0,369.0,2070.0,10.0,,160.0,61.0,,,,,,3.0,,,,9.0,129.0,89.0,,456.0,,38.0,1.0,1.0,,1.0,2.0,849.0,,305.0,1.0,367.0,23.0,180.0,623.0,,147.0,284.0,26.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,5.0,,,70.0,9.0,243.0,23.0,,,,,,,,,,,2.0,41.0,16.0,6.0,19.0,2.0,,,46.0,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,SV Werder Bremen,SV_Werder_Bremen,2f5hdor2uv8hfxnieyvivsesp,L. Plogmann,Goalkeeper,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,SV Werder Bremen,SV_Werder_Bremen,56e76dk2fd95o2n7e98tpjg0l,N. Rapp,Defender,23,18.0,29.0,30.0,126.0,21.0,71.0,262.0,7.0,287.0,2.0,51.0,10.0,21.0,8.0,7.0,9.0,120.0,196.0,2.0,28.0,4.0,25.0,179.0,12.0,144.0,23.0,7.0,61.0,40.0,28.0,863.0,1698.0,252.0,15.0,52.0,30.0,4.0,8.0,2.0,17.0,17.0,1.0,13.0,43.0,1.0,65.0,161.0,366.0,2.0,675.0,19.0,47.0,60.0,55.0,34.0,37.0,2.0,1155.0,9.0,624.0,126.0,311.0,28.0,110.0,871.0,132.0,238.0,667.0,26.0,12.0,10.0,167.0,23.0,17.0,1.0,1.0,1.0,0.0,2.0,1.0,,,2.0,,1.0,,,5.0,4.0,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,SV Werder Bremen,SV_Werder_Bremen,3yz0kut1bzvlb00jl6qx9awo9,J. Sargent,Forward,19,2.0,3.0,6.0,13.0,1.0,3.0,22.0,,10.0,,2.0,,,2.0,,,11.0,10.0,,2.0,,3.0,7.0,4.0,10.0,,3.0,4.0,1.0,82.0,59.0,180.0,18.0,,,,3.0,,,4.0,3.0,,3.0,10.0,,9.0,13.0,37.0,,50.0,3.0,1.0,4.0,2.0,3.0,1.0,,90.0,1.0,48.0,5.0,13.0,2.0,9.0,60.0,7.0,28.0,49.0,3.0,4.0,2.0,15.0,1.0,,1.0,0.0,2.0,0.0,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,SV Werder Bremen,SV_Werder_Bremen,b4q9q0qgmtz959rygieg9ln1l,R. Schmid,Midfielder,20,29.0,9.0,80.0,181.0,20.0,168.0,516.0,22.0,386.0,5.0,26.0,4.0,103.0,1.0,8.0,66.0,71.0,270.0,4.0,33.0,18.0,26.0,262.0,46.0,242.0,12.0,25.0,156.0,51.0,100.0,1074.0,2399.0,395.0,16.0,28.0,4.0,22.0,50.0,13.0,50.0,44.0,3.0,40.0,104.0,13.0,25.0,272.0,644.0,7.0,814.0,38.0,45.0,93.0,46.0,35.0,46.0,3.0,1707.0,19.0,788.0,214.0,183.0,33.0,169.0,1084.0,324.0,257.0,804.0,29.0,47.0,23.0,179.0,32.0,19.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,3.0,3.0,,3.0,,1.0,,1.0,2.0,5.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,SV Werder Bremen,SV_Werder_Bremen,d95i3fwjrk3ti4co645mde76x,N. Schmidt,Midfielder,22,13.0,6.0,30.0,78.0,15.0,69.0,291.0,11.0,183.0,3.0,66.0,12.0,45.0,5.0,1.0,23.0,37.0,141.0,2.0,25.0,3.0,14.0,228.0,34.0,103.0,13.0,11.0,60.0,23.0,40.0,680.0,1251.0,166.0,17.0,38.0,9.0,12.0,26.0,19.0,38.0,13.0,1.0,14.0,47.0,5.0,18.0,191.0,369.0,9.0,560.0,29.0,26.0,50.0,19.0,18.0,27.0,1.0,1039.0,6.0,494.0,88.0,210.0,25.0,88.0,701.0,129.0,131.0,544.0,15.0,76.0,15.0,159.0,11.0,12.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,,2.0,5.0,49.0,,31.0,1.0,1.0,,,,,,,12.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,SV Werder Bremen,SV_Werder_Bremen,24itnba0ig0qmau98y0zcqu0a,O. Schönfelder,Midfielder,16,,5.0,7.0,9.0,2.0,10.0,31.0,,18.0,1.0,1.0,10.0,5.0,,1.0,,5.0,11.0,1.0,10.0,15.0,3.0,17.0,8.0,8.0,,1.0,8.0,8.0,100.0,53.0,103.0,23.0,1.0,3.0,2.0,,3.0,1.0,5.0,3.0,,,10.0,1.0,1.0,15.0,30.0,,42.0,1.0,4.0,5.0,4.0,4.0,2.0,,109.0,,41.0,14.0,13.0,10.0,6.0,53.0,18.0,5.0,42.0,3.0,8.0,3.0,13.0,2.0,6.0,,0.0,0.0,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,SV Werder Bremen,SV_Werder_Bremen,jlh1c0iz0cg28i64s7oenze1,S. Straudi,Midfielder,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,SV Werder Bremen,SV_Werder_Bremen,30m7eb5yye9rrrkywi4rf1zh1,Ö. Toprak,Defender,21,19.0,94.0,15.0,105.0,5.0,20.0,197.0,4.0,393.0,,65.0,2.0,7.0,6.0,2.0,10.0,81.0,171.0,,21.0,2.0,18.0,240.0,2.0,86.0,28.0,2.0,53.0,18.0,57.0,916.0,1515.0,154.0,6.0,85.0,38.0,2.0,3.0,,2.0,12.0,2.0,25.0,11.0,,52.0,111.0,267.0,1.0,808.0,8.0,62.0,33.0,29.0,8.0,16.0,1.0,1240.0,,743.0,49.0,541.0,21.0,145.0,979.0,73.0,272.0,751.0,20.0,2.0,1.0,74.0,10.0,8.0,,0.0,1.0,1.0,1.0,1.0,,,1.0,,,1.0,,16.0,3.0,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,SV Werder Bremen,SV_Werder_Bremen,6kge6vcoa9ocnh6tb8qznfzkl,M. Veljković,Defender,13,25.0,48.0,36.0,100.0,12.0,38.0,310.0,2.0,671.0,1.0,122.0,1.0,2.0,28.0,4.0,2.0,104.0,283.0,1.0,26.0,12.0,25.0,252.0,11.0,140.0,35.0,5.0,46.0,38.0,71.0,1482.0,2306.0,188.0,12.0,143.0,70.0,4.0,1.0,6.0,12.0,22.0,4.0,6.0,36.0,6.0,54.0,215.0,542.0,3.0,1252.0,16.0,79.0,57.0,50.0,24.0,32.0,3.0,1798.0,,1130.0,88.0,716.0,26.0,172.0,1535.0,84.0,514.0,1205.0,29.0,11.0,8.0,98.0,23.0,15.0,,1.0,0.0,0.0,,,1.0,,1.0,,,,,11.0,7.0,,1.0,,,,,,,2.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,SV Werder Bremen,SV_Werder_Bremen,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,Defender,8,17.0,24.0,45.0,100.0,12.0,69.0,311.0,15.0,215.0,2.0,20.0,7.0,42.0,2.0,1.0,20.0,42.0,170.0,2.0,24.0,142.0,15.0,24.0,32.0,120.0,22.0,5.0,83.0,41.0,55.0,594.0,1381.0,194.0,7.0,50.0,20.0,9.0,27.0,17.0,23.0,19.0,2.0,22.0,57.0,17.0,17.0,173.0,314.0,1.0,429.0,16.0,30.0,60.0,25.0,17.0,31.0,,1116.0,1.0,409.0,94.0,132.0,24.0,91.0,599.0,152.0,222.0,424.0,17.0,33.0,15.0,138.0,27.0,14.0,2.0,1.0,1.0,0.0,,,1.0,,2.0,,2.0,,1.0,1.0,1.0,,24.0,,,,,,,2.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,SV Werder Bremen,SV_Werder_Bremen,2kd2kqh0ykd5iuziic6590gve,N. Woltemade,Forward,29,,,1.0,5.0,,6.0,16.0,,3.0,,,7.0,5.0,,,1.0,1.0,4.0,,7.0,,,2.0,,4.0,,,4.0,2.0,41.0,8.0,45.0,11.0,,,,1.0,3.0,,1.0,1.0,,1.0,4.0,,1.0,4.0,4.0,,4.0,1.0,,4.0,,1.0,1.0,,29.0,,4.0,6.0,,7.0,2.0,8.0,10.0,1.0,4.0,,,,2.0,1.0,1.0,,0.0,0.0,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,SV Werder Bremen,SV_Werder_Bremen,7llxni56g8q0yt33vhp1pt3o5,M. Zetterer,Goalkeeper,30,11.0,9.0,1.0,1.0,1.0,2.0,81.0,,257.0,,100.0,,,21.0,1.0,1.0,,81.0,,11.0,,16.0,76.0,,7.0,,,1.0,,56.0,323.0,990.0,3.0,,74.0,32.0,,,,,,1.0,,,,,50.0,39.0,,353.0,,31.0,,,1.0,,1.0,543.0,,253.0,2.0,314.0,11.0,97.0,434.0,3.0,101.0,263.0,17.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,4.0,,,26.0,2.0,140.0,8.0,,,,,,,,,,1.0,1.0,15.0,2.0,2.0,5.0,1.0,,,18.0,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,SV Werder Bremen,SV_Werder_Bremen,5jj7ybunxj9w72lia5ftzfbvt,Dudu,Goalkeeper,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2022-2023,1. FC Heidenheim 1846,1._FC_Heidenheim_1846,1ng4m55k7l0g7thgu8bdo69nu,M. Arslan,Midfielder,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2022-2023,1. FC Heidenheim 1846,1._FC_Heidenheim_1846,6x4ywqmispidw0tznzpjwd1hx,A. Beck,Midfielder,21,15.0,8.0,37.0,83.0,14.0,66.0,195.0,14.0,179.0,2.0,24.0,3.0,37.0,2.0,1.0,17.0,49.0,112.0,2.0,18.0,1.0,12.0,131.0,6.0,99.0,12.0,4.0,58.0,22.0,87.0,467.0,1195.0,173.0,10.0,13.0,5.0,10.0,20.0,1.0,10.0,21.0,2.0,19.0,32.0,1.0,25.0,90.0,211.0,1.0,374.0,20.0,28.0,37.0,24.0,15.0,20.0,,732.0,1.0,350.0,90.0,164.0,18.0,103.0,486.0,124.0,88.0,357.0,14.0,6.0,6.0,88.0,11.0,11.0,,2.0,1.0,0.0,3.0,2.0,,2.0,3.0,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2022-2023,1. FC Heidenheim 1846,1._FC_Heidenheim_1846,6a0w73agnkslcc6gea1jxxzvt,N. Beste,Midfielder,37,34.0,11.0,79.0,126.0,19.0,130.0,573.0,27.0,228.0,12.0,47.0,,65.0,5.0,4.0,17.0,42.0,220.0,12.0,34.0,36.0,24.0,213.0,108.0,184.0,18.0,17.0,110.0,38.0,69.0,680.0,2782.0,282.0,24.0,36.0,12.0,26.0,39.0,109.0,81.0,33.0,4.0,55.0,81.0,34.0,16.0,374.0,453.0,3.0,519.0,50.0,51.0,64.0,26.0,39.0,33.0,,1530.0,10.0,472.0,156.0,175.0,34.0,152.0,739.0,240.0,105.0,472.0,28.0,205.0,44.0,193.0,27.0,11.0,1.0,8.0,4.0,4.0,2.0,3.0,1.0,1.0,12.0,9.0,153.0,,80.0,3.0,1.0,3.0,5.0,,,,,64.0,,6.0,,11.0,10.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2022-2023,1. FC Heidenheim 1846,1._FC_Heidenheim_1846,8chm6g9de47o6ilvm5ai8zr9x,M. Biankadi,Midfielder,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2022-2023,1. FC Heidenheim 1846,1._FC_Heidenheim_1846,61pyhkrbmyws1dx5rbred1uc5,D. Burnić,Midfielder,20,4.0,1.0,10.0,26.0,10.0,27.0,84.0,4.0,93.0,1.0,26.0,16.0,7.0,1.0,3.0,5.0,5.0,53.0,,20.0,2.0,5.0,87.0,7.0,41.0,5.0,4.0,22.0,14.0,18.0,304.0,520.0,54.0,4.0,12.0,3.0,2.0,2.0,,4.0,3.0,1.0,3.0,13.0,,4.0,51.0,131.0,,258.0,6.0,9.0,10.0,1.0,13.0,5.0,,402.0,2.0,232.0,28.0,127.0,20.0,43.0,311.0,49.0,72.0,251.0,6.0,7.0,1.0,59.0,10.0,4.0,,,,0.0,,1.0,,,,,1.0,,,3.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2022-2023,1. FC Heidenheim 1846,1._FC_Heidenheim_1846,98glpci54ztzmd3yn1kttlvpx,M. Busch,Defender,2,30.0,68.0,74.0,98.0,6.0,60.0,521.0,5.0,590.0,3.0,136.0,,21.0,23.0,3.0,4.0,64.0,312.0,3.0,30.0,272.0,22.0,56.0,55.0,171.0,26.0,5.0,65.0,46.0,60.0,1325.0,2646.0,189.0,11.0,141.0,57.0,5.0,15.0,23.0,21.0,41.0,3.0,15.0,5.0,23.0,33.0,271.0,445.0,,1038.0,16.0,96.0,37.0,31.0,16.0,22.0,,2159.0,,902.0,91.0,616.0,30.0,213.0,1350.0,125.0,444.0,1017.0,25.0,55.0,17.0,260.0,27.0,19.0,,2.0,0.0,0.0,2.0,,1.0,2.0,2.0,5.0,,,,14.0,13.0,,107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2022-2023,1. FC Heidenheim 1846,1._FC_Heidenheim_1846,9zzkyqivbmsd015hcgfib6qd,V. Eicher,Goalkeeper,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2022-2023,1. FC Heidenheim 1846,1._FC_Heidenheim_1846,5dcemmjwbguvnz7sz0m8uomad,J. Föhrenbach,Defender,19,33.0,54.0,71.0,119.0,3.0,50.0,497.0,2.0,562.0,5.0,105.0,,21.0,9.0,1.0,15.0,88.0,286.0,4.0,33.0,233.0,30.0,460.0,85.0,186.0,23.0,7.0,70.0,36.0,52.0,1318.0,2963.0,208.0,4.0,100.0,41.0,1.0,13.0,27.0,31.0,28.0,6.0,19.0,21.0,27.0,49.0,292.0,479.0,3.0,1045.0,5.0,80.0,59.0,39.0,12.0,31.0,,2059.0,3.0,940.0,89.0,593.0,33.0,157.0,1331.0,120.0,53.0,1033.0,36.0,86.0,18.0,256.0,27.0,9.0,,,,0.0,,,,,,,1.0,,1.0,7.0,12.0,,74.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2022-2023,1. FC Heidenheim 1846,1._FC_Heidenheim_1846,3ndjbliglc5vn0bv3yspa3aad,A. Geipl,Midfielder,8,3.0,3.0,4.0,17.0,2.0,14.0,52.0,2.0,54.0,,16.0,10.0,8.0,1.0,2.0,1.0,9.0,32.0,,13.0,1.0,3.0,43.0,2.0,19.0,6.0,,14.0,7.0,17.0,166.0,249.0,37.0,3.0,13.0,1.0,,2.0,4.0,5.0,2.0,1.0,6.0,,2.0,3.0,26.0,63.0,,137.0,3.0,9.0,6.0,6.0,2.0,5.0,,232.0,,121.0,20.0,78.0,13.0,25.0,169.0,28.0,57.0,136.0,4.0,3.0,1.0,15.0,1.0,6.0,,,,0.0,,,,,,,3.0,,1.0,2.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2022-2023,1. FC Heidenheim 1846,1._FC_Heidenheim_1846,1675dd1p91lb20f9b3w5v067e,T. Keller,Midfielder,27,,2.0,2.0,4.0,1.0,1.0,8.0,,10.0,,2.0,7.0,,,,,3.0,7.0,,7.0,1.0,2.0,4.0,,4.0,,1.0,2.0,1.0,24.0,20.0,26.0,6.0,1.0,3.0,2.0,,,,,2.0,,1.0,1.0,,2.0,6.0,6.0,,13.0,1.0,1.0,3.0,1.0,1.0,3.0,,33.0,,11.0,2.0,7.0,7.0,1.0,20.0,3.0,5.0,13.0,2.0,,,1.0,1.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2022-2023,1. FC Heidenheim 1846,1._FC_Heidenheim_1846,aopmwx748flafzpj58w2afwlx,T. Kleindienst,Forward,10,32.0,38.0,64.0,307.0,30.0,197.0,606.0,7.0,314.0,6.0,18.0,,98.0,1.0,9.0,36.0,364.0,350.0,4.0,32.0,6.0,30.0,168.0,33.0,333.0,12.0,17.0,87.0,32.0,75.0,857.0,2835.0,648.0,49.0,17.0,6.0,49.0,35.0,6.0,32.0,28.0,6.0,19.0,187.0,6.0,220.0,340.0,420.0,1.0,526.0,98.0,43.0,69.0,144.0,86.0,33.0,,1522.0,39.0,508.0,341.0,112.0,32.0,99.0,876.0,284.0,240.0,508.0,36.0,33.0,29.0,154.0,21.0,11.0,6.0,17.0,8.0,8.0,7.0,1.0,,2.0,25.0,,,,,2.0,9.0,,,,,,,,,24.0,9.0,23.0,9.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,
testeo_ligas_europa,Germany_Bundesliga,2022-2023,1. FC Heidenheim 1846,1._FC_Heidenheim_1846,2a0imj4hak43tj320nok49tnu,T. Köther,Midfielder,26,,,1.0,1.0,,,2.0,,2.0,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,1.0,1.0,,,,,80.0,3.0,5.0,1.0,,,,,,,,,,,,,1.0,1.0,2.0,,2.0,,1.0,,,,,,4.0,,1.0,,,1.0,1.0,3.0,,,2.0,,1.0,,1.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2022-2023,1. FC Heidenheim 1846,1._FC_Heidenheim_1846,bshaq55zg7q3n7v6aysx95ec5,C. Kühlwetter,Forward,24,5.0,7.0,17.0,24.0,7.0,46.0,143.0,5.0,66.0,1.0,11.0,19.0,29.0,1.0,3.0,1.0,34.0,80.0,,24.0,,13.0,41.0,11.0,64.0,6.0,6.0,12.0,2.0,100.0,196.0,569.0,92.0,8.0,16.0,6.0,8.0,15.0,1.0,1.0,5.0,3.0,9.0,18.0,1.0,12.0,81.0,76.0,,122.0,16.0,11.0,17.0,22.0,8.0,6.0,,337.0,4.0,111.0,68.0,47.0,24.0,36.0,202.0,58.0,42.0,116.0,16.0,12.0,8.0,53.0,1.0,1.0,,0.0,1.0,0.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
