liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Corners Taken (incl short corners),Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Games Played,Goals,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Goals from Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Handballs conceded,Interceptions,Key Passes (Attempt Assists),Leftside Passes,Offsides,Open Play Passes,Overruns,Penalties Taken,Penalty Goals,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Right Foot Goals,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Substitute Off,Substitute On,Successful Corners into Box,Successful Crosses & Corners,Successful Dribbles,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Through balls,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Scored,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Corners into Box,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Home Goals,Away Goals,Winning Goal,Goals Openplay,Hit Woodwork,Left Foot Goals,Assists (Intentional),Goal Assists,Penalties Conceded,Successful Crosses open play,Successful Launches,Throw Ins to Opposition Player,Total Big Chances Created,Clearances Off the Line,Total Big Chances Saved,Foul Won Penalty,Unsuccessful lay-offs,Total Big Chances Missed,Last Player Tackle,GK Successful Distribution,Goal Kicks,Attempts from Set Pieces,Headed Goals,Catches,Drops,GK Unsuccessful Distribution,Goalkeeper Smother,Penalties Faced,Penalties Saved,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves from Penalty,Saves made - caught,Saves made - parried,Second Goal Assists,Own Goal Scored,Straight Red Cards,Total Red Cards,Goals from Outside Box,Red Cards - 2nd Yellow,Penalties Off Target,Direct Setpiece Goals,Set Pieces Goals,Crosses not Claimed,Other Goals
France_Ligue_1,2025-2026,Olympique de Marseille,2nddcty9qris2mmeldon0ogd1,A. Rabiot,Midfielder,25,1,1,,1,12,,,9,,,4,5,4,1,40,14,1,1,,1,1,,,4,3,1,,,4,7,,40,,,,,2,1,,2,,8,4,1,,1,,,,3,,1,,38,32,10,39,,,,,90,1,,1,2,1,9,41,1,39,,6,2,59,,6,6,1,,,8,,2,1,,,0,,1,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France_Ligue_1,2025-2026,Olympique de Marseille,2bmeynv0dhsc8sjfuaprkexre,J. Rowe,Forward,17,2,2,,1,3,1,,7,,1,2,7,5,2,34,6,,1,,,,,,5,3,2,1,1,,1,,24,,,,,4,4,2,,,14,,4,,1,1,,,,,,,19,17,2,19,,,,1,63,1,,,2,2,14,24,4,19,,4,5,46,1,4,3,1,,1,8,1,4,,,,0,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France_Ligue_1,2025-2026,Olympique de Marseille,1lgrnaje6y7un5dzzll84p91,G. Rulli,Goalkeeper,1,15,1,14,28,,,,91,8,,,28,3,25,1,434,,28,,33,33,,,13,2,11,,,1,225,,622,,,,5,50,3,1,247,,205,1,1,,28,,,,,1,,124,542,59,642,577,2,,,1,2520,,,25,1,13,168,864,1,701,2,1,163,1170,,,,,72,154,123,40,9,3,,,0,,,,,,1,,31,,,,19,,,,1,215,135,,,47,7,44,5,6,,8,72,49,22,,4,15,,,,,,,,,,,
France_Ligue_1,2025-2026,Olympique de Marseille,hr4looxajd9c1ysnhs88ncb8,Y. Sellami,Midfielder,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France_Ligue_1,2025-2026,Olympique de Marseille,6oqlqwl4fqk1xtr2gypg3uaz8,H. Slimani,Defender,72,2,1,1,1,,,,2,,,,4,1,3,2,2,,1,,,,,,2,,2,,,,4,,7,,,,,2,1,1,1,,1,,,,,,1,,,,,1,7,2,5,6,1,1,,,2,,,2,,,,7,,7,2,1,,13,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France_Ligue_1,2025-2026,Olympique de Marseille,e5xuwwa4qs6zxjd7y52tslih,Q. Timber,Midfielder,27,4,2,2,14,102,3,,149,1,2,5,132,63,69,256,145,6,14,,15,15,,,128,61,67,,8,8,112,1,474,3,,,1,74,23,13,44,,125,8,5,2,14,10,,,1,16,18,7,406,262,155,409,15,16,5,11,1103,35,,4,13,20,143,484,7,416,31,21,68,702,1,6,5,17,1,7,66,8,61,5,,,0,,,,,,,1,,1,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
France_Ligue_1,2025-2026,Olympique de Marseille,ctq9si3nbc6n8cznhlcvtixd6,H. Traoré,Midfielder,20,16,7,9,13,64,2,2,107,,4,9,75,36,39,177,52,5,13,2,12,12,,2,59,29,30,,4,9,47,2,223,2,,,2,51,13,3,29,2,61,10,5,6,7,6,6,,5,10,13,4,185,128,63,182,3,6,1,14,619,20,2,3,8,11,101,224,11,186,9,31,38,371,4,28,24,11,2,4,57,9,34,1,1,1,1,2,,,1,1,,5,,2,1,,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France_Ligue_1,2025-2026,Olympique de Marseille,chq23u915xbwf80xli03uwzkk,J. Van Neck,Goalkeeper,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France_Ligue_1,2025-2026,Olympique de Marseille,32avhormhc1dbawwzztesqac,R. Vaz,Forward,34,14,9,5,14,29,,,26,,,2,50,30,20,85,9,4,14,4,6,5,1,4,36,21,15,,2,4,12,3,68,,,,1,14,8,5,8,4,20,6,2,6,3,3,11,,,1,5,1,52,37,17,53,1,4,,,373,8,2,3,8,9,46,70,8,54,5,27,16,146,,4,4,2,,,17,3,16,2,4,0,0,4,1,,2,2,,,,,2,,,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France_Ligue_1,2025-2026,Olympique de Marseille,a7ip51ik4rkqcvgdsh64ln09g,A. Vermeeren,Midfielder,18,8,4,4,19,120,1,1,92,1,1,2,78,41,37,147,134,7,19,,13,13,,,70,37,33,,12,10,175,,562,1,,,2,32,22,11,58,,141,11,1,1,10,5,9,,,5,45,10,496,273,231,494,17,10,2,3,805,7,,9,14,1,90,570,2,504,27,6,66,691,,3,3,3,3,5,47,22,61,1,,,0,,,,,1,,,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,
France_Ligue_1,2025-2026,Olympique de Marseille,ccok617lo0x93aa9w5k5grzl5,T. Vermot,Goalkeeper,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France_Ligue_1,2025-2026,Olympique de Marseille,e5xxqwz0sdlwkkmp8bgs1k6w9,T. Weah,Forward,22,28,11,17,28,240,8,3,348,3,1,15,186,92,94,530,271,18,28,2,33,32,1,2,158,81,77,1,16,27,329,1,970,4,,,4,168,49,18,97,1,142,29,9,10,25,10,3,,13,14,10,31,831,519,337,812,14,33,4,105,2175,34,2,21,32,18,254,982,19,843,47,46,139,1421,,45,45,23,14,34,144,40,105,5,0,2,0,2,,,2,2,,13,6,12,7,,,,1,3,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
France_Ligue_1,2025-2026,Olympique de Marseille,4odeml6s5vm38m9u7tnh6n8id,J. de Lange,Goalkeeper,12,,,,5,,,,11,1,,,1,1,,,84,,5,,11,10,1,,1,1,,,,1,27,,108,,,,,5,,,31,,26,1,,,5,,,,,,,15,87,6,106,97,,,,,450,,,1,,,26,137,,112,,,25,166,,,,,14,23,17,8,2,,,,0,,,,,,,,7,,,,6,,,,,31,22,,,,,5,1,,,1,13,11,2,,,6,,,,,,,,,,,
France_Ligue_1,2025-2026,Olympique Lyonnais,yhfujfdzpt7tymqdmt7i0mzu,Abner Vinícius,Defender,16,35,22,13,25,135,7,4,206,9,12,15,140,81,59,410,373,6,25,3,21,17,4,2,105,59,46,,7,19,110,1,939,3,,,1,140,39,12,60,2,339,21,3,7,24,7,1,4,19,9,13,44,787,517,307,761,11,20,4,97,2064,24,1,39,22,6,257,957,10,805,31,62,152,1344,5,45,38,13,9,32,149,48,120,4,2,1,2,3,,1,2,2,,16,3,8,5,,1,,,2,,,,,,,,,,,,,,,,,,,2,,1,1,1,,,,,,
France_Ligue_1,2025-2026,Olympique Lyonnais,4hhwub45239nculr9sowalr10,Afonso Moreira,Forward,17,37,29,8,26,198,8,,284,6,41,26,260,144,116,581,95,8,26,4,19,16,3,4,223,115,108,1,12,24,31,4,511,7,,,1,174,43,19,80,4,195,31,16,13,17,5,9,16,30,23,14,12,417,335,119,412,11,20,3,13,1627,79,3,12,27,55,318,519,29,424,31,98,95,1004,22,79,56,45,2,16,160,14,79,3,3,1,3,4,,,5,7,,14,,,10,,,1,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
France_Ligue_1,2025-2026,Olympique Lyonnais,e2n3pp8jg0ombvpomovd42sr8,T. Barišić,Defender,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France_Ligue_1,2025-2026,Olympique Lyonnais,6tvnsmtj9mma96e8famksevv9,Clinton Mata,Defender,22,70,31,39,31,101,1,27,439,11,,2,204,86,118,85,563,8,31,,36,29,7,,134,55,79,,29,2,717,,1699,,,,2,212,24,10,106,,405,2,4,,31,3,,,4,8,,61,1541,499,1126,1560,21,18,5,16,2746,11,,143,34,36,211,1786,4,1621,39,4,165,2205,,12,7,7,44,85,120,57,80,5,,,0,,,,,,1,2,11,,,1,2,,,,3,24,24,1,,,,,,,,,,,,,,,,1,,,,,,,,,
France_Ligue_1,2025-2026,Olympique Lyonnais,ctygavkrblcxra880nwej0bf9,R. Descamps,Goalkeeper,40,,,,5,,,,20,4,,,2,1,1,,77,,5,,3,3,,,2,1,1,,,,27,,104,,,,,8,1,,35,,31,,,,5,,,,,1,,16,83,4,96,84,,,,,450,,,3,,,37,135,,100,,,35,178,,,,,19,31,21,14,4,,,,0,,,,,,,,3,,,,3,,,,,28,15,,,3,,7,1,,,2,14,10,4,,,7,,1,,,,,,,,,
France_Ligue_1,2025-2026,Olympique Lyonnais,9782pj1w56h53n402h67pb5lg,L. Diarra,Goalkeeper,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France_Ligue_1,2025-2026,Olympique Lyonnais,14qv8npo5alwnb5dud8x82ln8,Endrick,Forward,9,11,9,2,15,60,9,,150,,19,19,159,88,71,352,76,11,15,5,16,14,2,5,148,79,69,2,3,20,133,4,273,8,1,1,2,82,13,2,43,1,14,26,14,25,13,8,2,5,10,36,8,26,203,170,53,187,5,8,8,9,1151,59,5,4,18,20,213,283,39,213,13,81,70,596,11,35,20,36,1,13,94,11,57,3,1,4,0,4,1,4,5,7,,5,,1,9,,,1,2,9,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,
France_Ligue_1,2025-2026,Olympique Lyonnais,1nhmbwxx7yclmtvlgavt9o0lw,F. Fall,Midfielder,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France_Ligue_1,2025-2026,Olympique Lyonnais,2igz499o21aihmkugktp3nyms,M. Fofana,Forward,11,4,4,,11,79,8,,105,,,13,72,33,39,193,34,5,11,2,7,7,,2,68,29,39,1,3,8,20,3,210,,,,,62,20,2,19,2,78,9,2,9,9,8,2,,8,7,2,4,168,130,47,165,6,5,2,5,732,17,2,2,11,21,95,211,11,169,11,48,42,359,,18,18,13,3,6,49,11,36,1,2,0,1,2,,,1,1,,8,,,3,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France_Ligue_1,2025-2026,Olympique Lyonnais,9mixpb7pw9wtwcxq9g6xa9yhh,R. Ghezzal,Forward,18,10,6,4,10,42,3,,32,,7,4,33,20,13,70,23,3,10,,5,5,,,23,14,9,1,1,1,38,1,102,,,,,8,2,1,6,,4,1,,1,2,2,8,1,3,1,6,1,83,49,41,86,2,5,1,1,219,4,,5,9,2,45,107,1,87,7,9,20,162,5,12,6,1,1,5,26,6,15,,,,0,,,,,,,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France_Ligue_1,2025-2026,Olympique Lyonnais,4sz26vstr6b7b110eri7f42jt,D. Greif,Goalkeeper,1,7,1,6,28,,,,142,11,,,14,1,13,,449,,28,,33,26,7,,7,,7,,,,286,,709,,,,2,68,1,1,193,,158,1,,,28,,,,,,,129,577,63,638,572,1,1,,,2520,,,35,,5,197,893,,701,2,,192,1147,,,,,117,189,139,53,3,1,,,0,,,,,1,,,40,,,,20,,,,1,188,117,,,17,,34,,5,3,12,79,56,22,3,,22,,,,,,,,,,,
France_Ligue_1,2025-2026,Olympique Lyonnais,aswtzb4p3ee0w2qkplnjxfod0,A. Hamdani,Forward,84,1,1,,4,1,1,1,11,,,,5,3,2,22,1,,4,,,,,,4,2,2,,,,3,,13,,,,,2,1,,,,8,,1,,,,4,,,1,,3,11,10,1,8,1,,,,24,1,,,1,,9,13,1,11,1,3,2,27,,5,5,1,,,7,,2,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France_Ligue_1,2025-2026,Olympique Lyonnais,1oflzbi4gq8wdjlmpa865jj6d,H. Hateboer,Defender,33,15,7,8,15,67,1,2,57,1,1,2,48,25,23,122,110,5,15,,9,6,3,,33,18,15,,8,1,125,1,337,,,,1,31,11,4,20,,42,1,4,1,8,4,7,,4,,4,10,292,157,146,289,3,9,,45,718,2,,22,10,3,87,344,5,299,12,9,45,499,,16,16,1,11,16,44,17,29,,,,0,,,,,,1,4,,11,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,
France_Ligue_1,2025-2026,Olympique Lyonnais,atpvj8pkmlqq7b6fp4qo5hqms,R. Himbert,Forward,45,8,5,3,6,6,3,,12,,,,30,16,14,34,8,1,6,1,4,4,,1,22,11,11,,,,3,,22,1,,,1,7,4,1,5,,6,,6,1,1,1,5,,,4,1,,13,11,3,14,1,2,,,129,9,,,2,4,26,23,7,14,3,9,9,64,,3,3,4,,,9,3,9,,0,1,0,1,,1,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France_Ligue_1,2025-2026,Olympique Lyonnais,2qwodplzwxgjmyzso63gqpyqc,N. Kamara,Defender,85,,,,2,,,,1,,,,,,,1,1,,2,,1,,1,,,,,,,,2,,4,,,,,,,,,,1,,,,,,2,,,,,1,4,1,3,3,,,,,6,,,1,,,,4,,4,,,,5,,,,,,,,,,,,,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France_Ligue_1,2025-2026,Olympique Lyonnais,9h8360hvhlnf1vs3grz3vg1ec,S. Kango,Defender,34,4,4,,4,11,,1,17,,,1,10,6,4,28,18,,4,,,,,,6,2,4,,,,22,,54,1,,,,13,2,,5,,4,,,,1,1,3,,,1,,1,50,31,20,50,1,1,,4,77,1,,2,1,1,16,55,,51,2,2,4,80,,7,7,1,2,3,11,,1,,,,0,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France_Ligue_1,2025-2026,Olympique Lyonnais,8m5qqvo8ubfywp7esr9agf5nu,A. Karabec,Midfielder,7,14,7,7,21,98,3,1,91,,31,11,86,43,43,264,72,5,21,1,8,7,1,1,72,36,36,,1,21,81,3,267,2,,,,48,15,5,19,,24,21,1,5,11,11,10,10,19,11,14,6,214,164,77,216,1,3,2,4,923,16,1,2,14,21,155,275,6,222,4,29,53,467,19,61,30,9,4,11,106,8,42,3,1,0,0,,,1,,,,6,1,1,2,,,,2,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
France_Ligue_1,2025-2026,Olympique Lyonnais,9wo8twcbs1jnqzdy0c6y8adey,R. Kluivert,Defender,21,29,11,18,15,32,,4,68,1,,1,66,27,39,35,132,4,15,1,16,13,3,1,37,16,21,,9,,84,,369,,,,1,40,12,7,40,,143,2,,1,8,2,7,,,3,1,8,308,79,251,322,5,10,1,29,723,2,1,46,10,3,74,391,1,330,15,13,61,532,,1,1,1,8,15,35,27,46,4,0,1,0,,,1,2,2,,,1,4,2,,,,,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,
France_Ligue_1,2025-2026,Olympique Lyonnais,dhhvdyi1dmhpxc7zsl5gy27tg,Y. Konan,Goalkeeper,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France_Ligue_1,2025-2026,Olympique Lyonnais,al6dgtinz0ki8uj8wrvc7fg2c,S. Kumbedi,Defender,20,1,,1,1,,,,5,,,,11,7,4,7,7,2,1,,,,,,10,7,3,,1,,6,,13,1,,,,4,,,,,,,1,,1,1,,,,,,,7,3,4,7,1,,,2,66,2,,2,4,2,11,13,1,7,1,1,6,28,,1,1,1,,1,3,4,5,1,,,0,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France_Ligue_1,2025-2026,Olympique Lyonnais,dzsd79k6345s9105mb2r4fqol,A. Maitland-Niles,Midfielder,98,38,20,18,29,197,1,4,214,9,,11,204,103,101,398,372,14,29,1,32,25,7,,166,83,83,2,33,17,466,1,1068,6,1,,1,133,39,18,102,1,58,21,6,7,27,4,2,,6,14,9,44,904,414,521,885,27,30,3,150,2440,34,,72,36,12,284,1093,13,929,57,39,164,1658,,37,37,17,25,50,144,57,114,5,1,0,0,1,,,3,4,1,6,9,14,5,1,1,,,3,1,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,
France_Ligue_1,2025-2026,Olympique Lyonnais,95uxoznu15m2xywirv43rcmol,O. Mangala,Midfielder,5,5,3,2,8,38,1,2,40,,1,,32,16,16,52,52,1,8,,3,3,,,27,13,14,,6,4,53,,191,,,,1,18,5,1,17,,55,4,2,1,4,4,4,,,5,4,5,172,110,69,174,1,4,,,345,4,,5,6,4,32,198,3,179,5,9,19,254,,3,3,3,1,3,16,6,16,,,,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France_Ligue_1,2025-2026,Olympique Lyonnais,a0et3p3yqtebdkyxql6fxnkt0,Mathys de Carvalho,Midfielder,39,10,6,4,11,33,1,1,62,,,1,32,14,18,46,44,1,11,,4,2,2,,22,8,14,,5,1,54,,187,,,,,41,9,8,14,,61,1,4,2,3,2,8,,,1,7,12,175,81,99,168,3,5,,,290,4,,8,2,5,25,192,6,180,8,6,12,252,,2,2,,3,3,9,5,9,1,,,0,,,,,,,,1,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
France_Ligue_1,2025-2026,Olympique Lyonnais,7upfhqfdm231ux49xr77ynhg4,Matthias da Silva,Goalkeeper,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France_Ligue_1,2025-2026,Olympique Lyonnais,anwhtx4ov0mjts9qisb1zwx04,P. Mbatshi Mukuba,Defender,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France_Ligue_1,2025-2026,Olympique Lyonnais,aqht6kkszdz780zccbazy99g4,K. Merah,Midfielder,44,15,11,4,22,156,,,152,,1,5,118,57,61,226,80,7,22,,11,10,1,,103,46,57,,7,11,119,,480,,,,,77,29,7,50,,139,12,3,3,15,15,7,,1,10,31,10,408,244,179,412,7,20,,,1139,19,,3,11,20,130,494,6,422,27,36,72,657,,12,10,5,3,10,61,23,62,2,,,0,,,,1,1,,1,,,3,,,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France_Ligue_1,2025-2026,Olympique Lyonnais,8bvn7mn5tjfj3l2bnpvm75gmi,G. Mikautadze,Forward,69,2,2,,2,8,2,,17,1,,4,14,8,6,25,6,,2,1,,,,1,12,6,6,,1,,12,1,32,,,,,11,,,7,1,6,,4,4,2,1,,,,5,1,1,27,17,10,26,,,,,179,5,1,,,1,13,32,8,27,,10,5,60,,,,2,,,4,1,5,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France_Ligue_1,2025-2026,Olympique Lyonnais,9tgwyvago2lpzjd273u30setw,E. Molébé,Forward,29,1,1,,1,3,,,2,,,,1,1,,2,1,,1,,,,,,,,,,,,1,,5,,,,,1,,,,,,,,,,,1,,,,,,3,1,2,3,,,,,9,,,,,,2,5,,3,,,2,5,,,,,,,2,,2,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France_Ligue_1,2025-2026,Olympique Lyonnais,j0b21u0klyu8taaxmooycdpm,T. Morton,Midfielder,23,40,23,17,29,229,14,13,415,10,52,13,180,82,98,448,385,14,29,2,30,24,6,1,140,59,81,2,22,26,473,,1452,,,,1,201,35,11,128,1,429,28,6,8,29,6,,11,18,14,40,101,1275,715,634,1230,16,32,9,7,2524,20,1,42,29,19,310,1516,14,1331,48,25,185,1921,37,65,13,7,14,53,205,45,132,6,0,2,2,2,2,,1,2,1,4,6,,3,,,,1,1,1,1,1,7,1,,,,,,,,,,,,,,1,,1,1,1,,,,,,
France_Ligue_1,2025-2026,Olympique Lyonnais,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,Midfielder,99,8,7,1,11,55,2,,80,3,2,2,73,40,33,107,47,1,11,2,7,5,2,2,65,33,32,2,2,3,71,1,227,1,,,2,36,12,3,33,1,55,3,1,2,5,1,6,,,14,8,6,198,119,80,193,4,7,,,540,20,2,3,6,7,74,228,3,199,11,11,29,328,2,5,2,9,1,2,30,4,27,,2,0,1,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France_Ligue_1,2025-2026,Olympique Lyonnais,9rf5uk6c2wce30b9wkmu3iuad,M. Niakhaté,Defender,19,131,40,91,31,76,2,21,499,15,,1,247,84,163,78,754,8,31,,30,24,6,,116,44,72,2,29,12,458,,1875,,,,2,276,33,19,131,,735,14,2,,29,,2,,2,5,5,82,1678,653,1170,1739,14,22,10,15,2668,4,,178,37,32,238,2023,2,1821,36,21,202,2437,,4,4,2,46,100,144,62,102,3,,,0,,,,1,2,1,2,11,8,3,,1,,,,3,61,62,,,,,1,,,,,,,,,,,,,,,,,,,,,
France_Ligue_1,2025-2026,Olympique Lyonnais,dom2gtnelp3yqgtnchnli0ftg,E. Nuamah,Forward,37,,,,2,1,1,,7,,,,5,4,1,12,,,2,,,,,,5,4,1,,,,4,,6,,,,,4,,,2,,1,,,,,,2,,1,,,,5,5,1,5,1,,,,13,3,,,,,6,6,,5,1,4,1,16,,,,2,,,1,,1,,,,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France_Ligue_1,2025-2026,Olympique Lyonnais,baco6bgi0j62n647ics2qr8k4,A. Rodríguez,Forward,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France_Ligue_1,2025-2026,Olympique Lyonnais,c68syh6axbkqmcmvrpumqb8mi,M. Satriano,Forward,20,35,22,13,11,51,3,,47,1,,7,84,49,35,125,27,2,11,2,6,6,,2,49,27,22,1,6,8,44,3,144,,,,,24,7,3,17,2,35,9,6,7,8,4,3,,2,5,17,4,118,80,53,127,2,3,,2,694,16,1,3,11,13,59,157,13,131,5,34,26,258,,3,3,10,1,2,25,4,24,1,2,0,0,2,2,,1,1,,2,,,2,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France_Ligue_1,2025-2026,Olympique Lyonnais,58vrddf0ws30ev8rrkjpkkrxm,P. Šulc,Midfielder,10,58,43,15,26,107,12,,107,2,,7,183,115,68,269,98,10,26,11,18,14,4,10,125,72,53,1,7,16,86,6,342,5,,,1,62,25,16,39,7,57,19,13,17,16,10,10,,3,15,29,6,253,160,102,253,12,12,3,2,1478,28,7,11,28,14,186,348,30,259,24,88,89,601,,11,11,15,3,8,80,20,81,2,4,7,4,7,,1,2,3,,3,2,,5,,,,8,5,,,,,3,,,,,,,,,,,,,,,,,,1,,,,,,
France_Ligue_1,2025-2026,Olympique Lyonnais,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,Defender,3,49,27,22,20,96,4,5,143,4,1,4,164,77,87,191,206,17,20,,15,10,5,,115,50,65,1,20,10,40,2,658,2,,,1,74,26,8,58,,332,13,10,1,14,4,6,,5,3,4,14,560,275,306,562,15,14,,89,1310,11,,35,36,33,148,674,11,576,29,24,98,1005,,14,14,4,11,23,72,40,75,4,,,0,,2,,2,3,,5,1,6,3,,,,,3,,,,,,,,,,,,,,,,,,,,,1,2,,1,,,,,
France_Ligue_1,2025-2026,Olympique Lyonnais,cv6hc8tikw5u6l56j02rfqaga,T. Tessmann,Midfielder,6,45,20,25,29,179,4,13,283,10,,11,159,77,82,248,272,6,29,1,21,15,6,1,114,57,57,1,14,13,384,3,1055,2,,,,136,30,16,118,,256,13,14,8,22,8,7,,3,9,29,50,903,432,509,888,7,22,3,13,1951,24,1,54,21,19,221,1091,22,938,29,43,153,1398,,13,13,9,9,43,116,50,110,2,1,0,1,,1,1,,,,3,3,,3,,,,,3,1,8,9,,,,,1,,,,,,,,,,,,,,,,,,,,,
